Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
THE TRUMPS,"2,300,000","3,067.74",750,Sep-20,JALAN KEMBANGAN,Resale,Strata,285,"8,070",-,Condominium,1,99 yrs lease commencing from 2000,14,Outside Central Region,16 to 20
TREVISTA,"1,680,000","1,151.75","1,459",Sep-20,LORONG 3 TOA PAYOH,Resale,Strata,107,"15,701",-,Condominium,1,99 yrs lease commencing from 2008,12,Rest of Central Region,21 to 25
8 RAJA,"1,950,000","1,571.54","1,241",Sep-20,JALAN RAJA UDANG,Resale,Strata,146,"13,356",-,Apartment,1,Freehold,12,Rest of Central Region,11 to 15
PULLMAN RESIDENCES NEWTON,"1,841,000",667.37,"2,759",Sep-20,DUNEARN ROAD,New Sale,Strata,62,"29,694",-,Apartment,1,Freehold,11,Core Central Region,06 to 10
CALARASI,"1,249,000","1,130.22","1,105",Sep-20,KIM KEAT LANE,Resale,Strata,105,"11,895",-,Apartment,1,Freehold,12,Rest of Central Region,01 to 05
CRESCENT BUILDING,"18,100,000","4,377.72","4,135",Sep-20,BALESTIER ROAD,Resale,Land,406.7,"44,505",-,Apartment,10,Freehold,12,Rest of Central Region,01 to 05
REZI 26,"580,000",452.09,"1,283",Sep-20,LORONG 26 GEYLANG,Resale,Strata,42,"13,810",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
PARK COLONIAL,"1,360,000",667.37,"2,038",Sep-20,WOODLEIGH LANE,New Sale,Strata,62,"21,935",-,Condominium,1,99 yrs lease commencing from 2017,13,Rest of Central Region,01 to 05
ROYCE RESIDENCES,"536,000",419.8,"1,277",Sep-20,LORONG 6 GEYLANG,Resale,Strata,39,"13,744",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
PARC ESTA,"1,879,000","1,119.46","1,678",Sep-20,SIMS AVENUE,New Sale,Strata,104,"18,067",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,01 to 05
EUHABITAT,"680,000",559.73,"1,215",Sep-20,JALAN EUNOS,Resale,Strata,52,"13,077",-,Condominium,1,99 yrs lease commencing from 2010,14,Outside Central Region,01 to 05
PARK INFINIA AT WEE NAM,"2,000,000",968.76,"2,064",Sep-20,LINCOLN ROAD,Resale,Strata,90,"22,222",-,Condominium,1,Freehold,11,Core Central Region,06 to 10
WATERBANK AT DAKOTA,"1,750,000","1,184.04","1,478",Sep-20,DAKOTA CRESCENT,Resale,Strata,110,"15,909",-,Condominium,1,99 yrs lease commencing from 2009,14,Rest of Central Region,01 to 05
BLOSSOMS @ WOODLEIGH,"1,385,000","1,001.05","1,384",Sep-20,WOODLEIGH CLOSE,Resale,Strata,93,"14,892",-,Condominium,1,Freehold,13,Rest of Central Region,01 to 05
THE WOODLEIGH RESIDENCES,"1,796,000",958,"1,875",Sep-20,BIDADARI PARK DRIVE,New Sale,Strata,89,"20,180",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,06 to 10
PULLMAN RESIDENCES NEWTON,"1,770,000",667.37,"2,652",Sep-20,DUNEARN ROAD,New Sale,Strata,62,"28,548",-,Apartment,1,Freehold,11,Core Central Region,01 to 05
THE MEZZO,"755,000",559.73,"1,349",Sep-20,BALESTIER ROAD,Resale,Strata,52,"14,519",-,Apartment,1,Freehold,12,Rest of Central Region,16 to 20
THE WOODLEIGH RESIDENCES,"1,353,000",699.66,"1,934",Sep-20,BIDADARI PARK DRIVE,New Sale,Strata,65,"20,815",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,11 to 15
THE WOODLEIGH RESIDENCES,"1,893,000",958,"1,976",Sep-20,BIDADARI PARK DRIVE,New Sale,Strata,89,"21,270",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,06 to 10
CENTRA SUITES,"630,000",452.09,"1,394",Sep-20,LORONG 25A GEYLANG,Resale,Strata,42,"15,000",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
REZI 24,"800,900",484.38,"1,653",Sep-20,LORONG 24 GEYLANG,New Sale,Strata,45,"17,798",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
PARC ESTA,"2,078,000","1,227.1","1,693",Sep-20,SIMS AVENUE,New Sale,Strata,114,"18,228",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,01 to 05
PARC ESTA,"2,085,000","1,227.1","1,699",Sep-20,SIMS AVENUE,New Sale,Strata,114,"18,289",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,01 to 05
PARC ESTA,"2,085,000","1,227.1","1,699",Sep-20,SIMS AVENUE,New Sale,Strata,114,"18,289",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,01 to 05
THE POIZ RESIDENCES,"942,000",581.26,"1,621",Sep-20,MEYAPPA CHETTIAR ROAD,Resale,Strata,54,"17,444",-,Apartment,1,99 yrs lease commencing from 2014,13,Rest of Central Region,01 to 05
368 THOMSON,"2,570,000","1,722.24","1,492",Sep-20,THOMSON ROAD,Resale,Strata,160,"16,063",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
EVELYN MANSIONS,"1,340,000",796.54,"1,682",Sep-20,EVELYN ROAD,Resale,Strata,74,"18,108",-,Apartment,1,Freehold,11,Core Central Region,01 to 05
DOMUS,"805,000",473.62,"1,700",Sep-20,IRRAWADDY ROAD,Resale,Strata,44,"18,295",-,Apartment,1,Freehold,12,Rest of Central Region,11 to 15
THE POIZ RESIDENCES,"945,000",527.44,"1,792",Sep-20,MEYAPPA CHETTIAR ROAD,Resale,Strata,49,"19,286",-,Apartment,1,99 yrs lease commencing from 2014,13,Rest of Central Region,06 to 10
THE WOODLEIGH RESIDENCES,"1,796,000",958,"1,875",Sep-20,BIDADARI PARK DRIVE,New Sale,Strata,89,"20,180",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,01 to 05
PULLMAN RESIDENCES NEWTON,"1,321,000",462.85,"2,854",Sep-20,DUNEARN ROAD,New Sale,Strata,43,"30,721",-,Apartment,1,Freehold,11,Core Central Region,11 to 15
THE WOODLEIGH RESIDENCES,"2,179,000","1,076.4","2,024",Sep-20,BIDADARI PARK DRIVE,New Sale,Strata,100,"21,790",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,11 to 15
NOMA,"1,368,000",850.36,"1,609",Sep-20,GUILLEMARD ROAD,New Sale,Strata,79,"17,316",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
368 THOMSON,"2,768,800","1,722.24","1,608",Sep-20,THOMSON ROAD,Resale,Strata,160,"17,305",-,Condominium,1,Freehold,11,Core Central Region,26 to 30
TREVOSE PARK,"2,350,000","1,345.5","1,747",Sep-20,TREVOSE CRESCENT,Resale,Strata,125,"18,800",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
PINNACLE 16,"858,888",581.26,"1,478",Sep-20,SHAN ROAD,Resale,Strata,54,"15,905",-,Apartment,1,Freehold,12,Rest of Central Region,11 to 15
28 IMPERIAL RESIDENCES,"645,000",484.38,"1,332",Sep-20,LORONG 26 GEYLANG,Resale,Strata,45,"14,333",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
ASTORIA PARK,"1,200,000","1,194.8","1,004",Sep-20,LORONG MYDIN,Resale,Strata,111,"10,811",-,Condominium,1,99 yrs lease commencing from 1993,14,Outside Central Region,11 to 15
ROCHELLE AT NEWTON,"2,020,000","1,356.26","1,489",Sep-20,KENG LEE ROAD,Resale,Strata,126,"16,032",-,Condominium,1,99 yrs lease commencing from 2008,11,Core Central Region,01 to 05
CALARASI,"1,310,000","1,130.22","1,159",Sep-20,KIM KEAT LANE,Resale,Strata,105,"12,476",-,Apartment,1,Freehold,12,Rest of Central Region,16 to 20
THE WOODLEIGH RESIDENCES,"1,133,000",570.49,"1,986",Sep-20,BIDADARI PARK DRIVE,New Sale,Strata,53,"21,377",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,11 to 15
THE TRE VER,"1,667,000","1,011.82","1,648",Sep-20,POTONG PASIR AVENUE 1,New Sale,Strata,94,"17,734",-,Condominium,1,99 yrs lease commencing from 2018,13,Rest of Central Region,16 to 20
PARC ESTA,"2,094,000","1,334.74","1,569",Sep-20,SIMS AVENUE,New Sale,Strata,124,"16,887",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,16 to 20
JUI RESIDENCES,"1,740,000",947.23,"1,837",Sep-20,SERANGOON ROAD,New Sale,Strata,88,"19,773",-,Apartment,1,Freehold,12,Rest of Central Region,16 to 20
PARC ESTA,"940,000",548.96,"1,712",Sep-20,SIMS AVENUE,New Sale,Strata,51,"18,431",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,16 to 20
PARC ESTA,"940,000",548.96,"1,712",Sep-20,SIMS AVENUE,New Sale,Strata,51,"18,431",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,16 to 20
JUI RESIDENCES,"1,897,000","1,054.87","1,798",Sep-20,SERANGOON ROAD,New Sale,Strata,98,"19,357",-,Apartment,1,Freehold,12,Rest of Central Region,11 to 15
PARK COLONIAL,"3,080,000","1,711.48","1,800",Sep-20,WOODLEIGH LANE,New Sale,Strata,159,"19,371",-,Condominium,1,99 yrs lease commencing from 2017,13,Rest of Central Region,11 to 15
THE WOODLEIGH RESIDENCES,"1,162,000",592.02,"1,963",Sep-20,BIDADARI PARK DRIVE,New Sale,Strata,55,"21,127",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,11 to 15
RIVERBAY,"570,000",387.5,"1,471",Sep-20,MAR THOMA ROAD,Resale,Strata,36,"15,833",-,Apartment,1,999 yrs lease commencing from 1882,12,Rest of Central Region,21 to 25
THE WOODLEIGH RESIDENCES,"1,175,000",592.02,"1,985",Sep-20,BIDADARI PARK DRIVE,New Sale,Strata,55,"21,364",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,11 to 15
THE WOODLEIGH RESIDENCES,"1,667,000",850.36,"1,960",Sep-20,BIDADARI PARK DRIVE,New Sale,Strata,79,"21,101",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,01 to 05
SENNETT RESIDENCE,"900,000",592.02,"1,520",Sep-20,PHENG GECK AVENUE,Resale,Strata,55,"16,364",-,Condominium,1,99 yrs lease commencing from 2011,13,Rest of Central Region,01 to 05
THE RIVERINE BY THE PARK,"2,880,000","1,776.06","1,622",Sep-20,KALLANG ROAD,Resale,Strata,165,"17,455",-,Apartment,1,Freehold,12,Rest of Central Region,16 to 20
BARTLEY RIDGE,"1,240,000",850.36,"1,458",Sep-20,MOUNT VERNON ROAD,Resale,Strata,79,"15,696",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,11 to 15
SKY@ELEVEN,"4,400,000","2,712.53","1,622",Sep-20,THOMSON LANE,Resale,Strata,252,"17,460",-,Condominium,1,Freehold,11,Core Central Region,11 to 15
REZI 26,"818,000",645.84,"1,267",Sep-20,LORONG 26 GEYLANG,Resale,Strata,60,"13,633",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
THE TRE VER,"2,188,000","1,377.79","1,588",Sep-20,POTONG PASIR AVENUE 1,New Sale,Strata,128,"17,094",-,Condominium,1,99 yrs lease commencing from 2018,13,Rest of Central Region,01 to 05
PARK INFINIA AT WEE NAM,"2,010,000",893.41,"2,250",Sep-20,LINCOLN ROAD,Resale,Strata,83,"24,217",-,Condominium,1,Freehold,11,Core Central Region,26 to 30
VIENTO,"592,000",473.62,"1,250",Sep-20,LORONG 30 GEYLANG,Resale,Strata,44,"13,455",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
CALARASI,"1,320,000","1,205.57","1,095",Sep-20,KIM KEAT LANE,Resale,Strata,112,"11,786",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
EIGHT RIVERSUITES,"1,600,000","1,216.33","1,315",Sep-20,WHAMPOA EAST,Resale,Strata,113,"14,159",-,Condominium,1,99 yrs lease commencing from 2011,12,Rest of Central Region,11 to 15
OLEANDER TOWERS,"1,005,000",893.41,"1,125",Sep-20,LORONG 1 TOA PAYOH,Resale,Strata,83,"12,108",-,Apartment,1,99 yrs lease commencing from 1995,12,Rest of Central Region,11 to 15
ARENA RESIDENCES,"1,701,000",893.41,"1,904",Sep-20,GUILLEMARD CRESCENT,New Sale,Strata,83,"20,494",-,Apartment,1,Freehold,14,Rest of Central Region,11 to 15
THE WOODLEIGH RESIDENCES,"1,298,000",667.37,"1,945",Sep-20,BIDADARI PARK DRIVE,New Sale,Strata,62,"20,935",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,11 to 15
SCENIC HEIGHTS,"1,440,088","1,259.39","1,143",Sep-20,BALESTIER ROAD,Resale,Strata,117,"12,308",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
DUNEARN 386,"2,374,000",925.7,"2,565",Sep-20,DUNEARN ROAD,New Sale,Strata,86,"27,605",-,Apartment,1,Freehold,11,Core Central Region,01 to 05
GILSTEAD COURT,"2,388,000","1,388.56","1,720",Sep-20,GILSTEAD ROAD,Resale,Strata,129,"18,512",-,Condominium,1,Freehold,11,Core Central Region,-
REZI 3TWO,"670,888",462.85,"1,449",Sep-20,LORONG 32 GEYLANG,Resale,Strata,43,"15,602",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
LA BRISA,"570,000",452.09,"1,261",Sep-20,LORONG 28 GEYLANG,Resale,Strata,42,"13,571",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
EIGHT RIVERSUITES,"1,190,000",807.3,"1,474",Sep-20,WHAMPOA EAST,Resale,Strata,75,"15,867",-,Condominium,1,99 yrs lease commencing from 2011,12,Rest of Central Region,21 to 25
NOVENA COURT,"1,050,000",861.12,"1,219",Sep-20,JALAN NOVENA BARAT,Resale,Strata,80,"13,125",-,Apartment,1,Freehold,11,Core Central Region,01 to 05
PARK COLONIAL,"1,368,000",678.13,"2,017",Sep-20,WOODLEIGH LANE,New Sale,Strata,63,"21,714",-,Condominium,1,99 yrs lease commencing from 2017,13,Rest of Central Region,06 to 10
THE ARTE,"2,500,000","1,872.94","1,335",Sep-20,JALAN RAJA UDANG,Resale,Strata,174,"14,368",-,Condominium,1,Freehold,12,Rest of Central Region,06 to 10
THE WOODLEIGH RESIDENCES,"1,363,000",699.66,"1,948",Sep-20,BIDADARI PARK DRIVE,New Sale,Strata,65,"20,969",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,11 to 15
THE WOODLEIGH RESIDENCES,"1,155,000",592.02,"1,951",Sep-20,BIDADARI PARK DRIVE,New Sale,Strata,55,"21,000",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,06 to 10
VIENTO,"566,000",452.09,"1,252",Sep-20,LORONG 30 GEYLANG,Resale,Strata,42,"13,476",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
REZI 24,"790,800",484.38,"1,633",Sep-20,LORONG 24 GEYLANG,New Sale,Strata,45,"17,573",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
REZI 24,"1,103,100",699.66,"1,577",Sep-20,LORONG 24 GEYLANG,New Sale,Strata,65,"16,971",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
PARK COLONIAL,"961,000",505.91,"1,900",Sep-20,WOODLEIGH LANE,New Sale,Strata,47,"20,447",-,Condominium,1,99 yrs lease commencing from 2017,13,Rest of Central Region,01 to 05
PARC ESTA,"1,370,000",861.12,"1,591",Sep-20,SIMS AVENUE,New Sale,Strata,80,"17,125",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,16 to 20
KALLANG RIVERSIDE,"2,200,000","1,033.34","2,129",Sep-20,KAMPONG BUGIS,Resale,Strata,96,"22,917",-,Apartment,1,Freehold,12,Rest of Central Region,16 to 20
E MAISON,"1,330,000",936.47,"1,420",Sep-20,BRADDELL ROAD,Resale,Strata,87,"15,287",-,Apartment,1,Freehold,13,Outside Central Region,01 to 05
THE SUNNY SPRING,"1,300,000","1,237.86","1,050",Sep-20,LORONG 40 GEYLANG,Resale,Strata,115,"11,304",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
THE WOODLEIGH RESIDENCES,"1,152,000",592.02,"1,946",Sep-20,BIDADARI PARK DRIVE,New Sale,Strata,55,"20,945",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,11 to 15
THE WOODLEIGH RESIDENCES,"1,382,000",699.66,"1,975",Sep-20,BIDADARI PARK DRIVE,New Sale,Strata,65,"21,262",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,11 to 15
PALMERA EAST,"1,000,000",968.76,"1,032",Sep-20,LORONG MELAYU,Resale,Strata,90,"11,111",-,Apartment,1,Freehold,14,Outside Central Region,01 to 05
NOMA,"1,067,200",667.37,"1,599",Sep-20,GUILLEMARD ROAD,New Sale,Strata,62,"17,213",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
THE TRE VER,"1,770,000","1,108.69","1,596",Sep-20,POTONG PASIR AVENUE 1,New Sale,Strata,103,"17,184",-,Condominium,1,99 yrs lease commencing from 2018,13,Rest of Central Region,16 to 20
THE MARQUE @ IRRAWADDY,"1,338,000","1,011.82","1,322",Sep-20,SHAN ROAD,Resale,Strata,94,"14,234",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
THE SANCTUARY @ GEYLANG,"605,000",516.67,"1,171",Sep-20,LORONG 30 GEYLANG,Resale,Strata,48,"12,604",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
HILLCREST ARCADIA,"2,380,000","2,744.82",867,Sep-20,ARCADIA ROAD,Resale,Strata,255,"9,333",-,Condominium,1,99 yrs lease commencing from 1975,11,Core Central Region,01 to 05
DE PARADISO,"1,400,000","1,130.22","1,239",Sep-20,MARTABAN ROAD,Resale,Strata,105,"13,333",-,Apartment,1,Freehold,12,Rest of Central Region,01 to 05
JUI RESIDENCES,"1,680,000","1,001.05","1,678",Sep-20,SERANGOON ROAD,New Sale,Strata,93,"18,065",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
THE WOODLEIGH RESIDENCES,"1,342,000",699.66,"1,918",Sep-20,BIDADARI PARK DRIVE,New Sale,Strata,65,"20,646",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,06 to 10
ARENA RESIDENCES,"1,459,000",818.06,"1,783",Sep-20,GUILLEMARD CRESCENT,New Sale,Strata,76,"19,197",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
BARTLEY RIDGE,"1,360,000",968.76,"1,404",Sep-20,MOUNT VERNON ROAD,Resale,Strata,90,"15,111",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,11 to 15
PARK COLONIAL,"1,815,000",979.52,"1,853",Sep-20,WOODLEIGH LANE,New Sale,Strata,91,"19,945",-,Condominium,1,99 yrs lease commencing from 2017,13,Rest of Central Region,01 to 05
THE CENTRIO,"1,390,000",979.52,"1,419",Sep-20,IRRAWADDY ROAD,Resale,Strata,91,"15,275",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
NIN RESIDENCE,"1,250,000",850.36,"1,470",Sep-20,PHENG GECK AVENUE,Resale,Strata,79,"15,823",-,Apartment,1,99 yrs lease commencing from 2010,13,Rest of Central Region,16 to 20
SIMS URBAN OASIS,"970,000",624.31,"1,554",Sep-20,SIMS DRIVE,Resale,Strata,58,"16,724",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,11 to 15
VACANZA @ EAST,"1,610,000","1,323.97","1,216",Sep-20,LENGKONG TUJOH,Resale,Strata,123,"13,089",-,Condominium,1,Freehold,14,Outside Central Region,11 to 15
SIMS RESIDENCES,"1,038,000","1,184.04",877,Sep-20,LORONG 39 GEYLANG,Resale,Strata,110,"9,436",-,Apartment,1,99 yrs lease commencing from 1997,14,Rest of Central Region,01 to 05
AMARYLLIS VILLE,"1,504,800",958,"1,571",Sep-20,NEWTON ROAD,Resale,Strata,89,"16,908",-,Condominium,1,99 yrs lease commencing from 1997,11,Core Central Region,11 to 15
SIMSVILLE,"1,010,000",979.52,"1,031",Sep-20,GEYLANG EAST AVENUE 2,Resale,Strata,91,"11,099",-,Condominium,1,99 yrs lease commencing from 1994,14,Rest of Central Region,11 to 15
MANDALE HEIGHTS,"1,210,000",968.76,"1,249",Sep-20,MANDALAY ROAD,Resale,Strata,90,"13,444",-,Apartment,1,Freehold,11,Core Central Region,01 to 05
THE WOODLEIGH RESIDENCES,"1,796,000",958,"1,875",Sep-20,BIDADARI PARK DRIVE,New Sale,Strata,89,"20,180",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,06 to 10
VERTICUS,"899,000",462.85,"1,942",Sep-20,JALAN KEMAMAN,New Sale,Strata,43,"20,907",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
NOMA,"996,776",613.55,"1,625",Sep-20,GUILLEMARD ROAD,New Sale,Strata,57,"17,487",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
NOMA,"998,400",613.55,"1,627",Sep-20,GUILLEMARD ROAD,New Sale,Strata,57,"17,516",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
REZI 24,"795,400",462.85,"1,718",Sep-20,LORONG 24 GEYLANG,New Sale,Strata,43,"18,498",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
REZI 24,"866,000",516.67,"1,676",Sep-20,LORONG 24 GEYLANG,New Sale,Strata,48,"18,042",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
PARC ESTA,"851,000",419.8,"2,027",Sep-20,SIMS AVENUE,New Sale,Strata,39,"21,821",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,16 to 20
THE WOODLEIGH RESIDENCES,"1,372,000",699.66,"1,961",Sep-20,BIDADARI PARK DRIVE,New Sale,Strata,65,"21,108",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,11 to 15
THE WOODLEIGH RESIDENCES,"1,883,000",958,"1,966",Sep-20,BIDADARI PARK DRIVE,New Sale,Strata,89,"21,157",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,01 to 05
PARC ESTA,"1,355,000",731.95,"1,851",Sep-20,SIMS AVENUE,New Sale,Strata,68,"19,926",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,11 to 15
THE WOODLEIGH RESIDENCES,"1,796,000",958,"1,875",Sep-20,BIDADARI PARK DRIVE,New Sale,Strata,89,"20,180",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,06 to 10
CITY REGENCY,"635,000",484.38,"1,311",Sep-20,ST. MICHAEL'S ROAD,Resale,Strata,45,"14,111",-,Apartment,1,Freehold,12,Rest of Central Region,11 to 15
THE WOODLEIGH RESIDENCES,"1,287,000",699.66,"1,839",Sep-20,BIDADARI PARK DRIVE,New Sale,Strata,65,"19,800",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,01 to 05
THE WOODLEIGH RESIDENCES,"1,347,000",699.66,"1,925",Sep-20,BIDADARI PARK DRIVE,New Sale,Strata,65,"20,723",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,11 to 15
THE WOODLEIGH RESIDENCES,"1,147,000",592.02,"1,937",Sep-20,BIDADARI PARK DRIVE,New Sale,Strata,55,"20,855",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,11 to 15
THE WOODLEIGH RESIDENCES,"1,308,000",699.66,"1,869",Sep-20,BIDADARI PARK DRIVE,New Sale,Strata,65,"20,123",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,06 to 10
THE WOODLEIGH RESIDENCES,"1,078,000",570.49,"1,890",Sep-20,BIDADARI PARK DRIVE,New Sale,Strata,53,"20,340",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,06 to 10
EUHABITAT,"720,000",624.31,"1,153",Sep-20,JALAN EUNOS,Resale,Strata,58,"12,414",-,Condominium,1,99 yrs lease commencing from 2010,14,Outside Central Region,01 to 05
COSMO,"938,000",710.42,"1,320",Sep-20,GUILLEMARD CRESCENT,Resale,Strata,66,"14,212",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
VILLA CHANCERITA,"2,300,000","1,646.89","1,397",Sep-20,CHANCERY HILL ROAD,Resale,Strata,153,"15,033",-,Apartment,1,Freehold,11,Core Central Region,01 to 05
THE WOODLEIGH RESIDENCES,"1,796,000",958,"1,875",Sep-20,BIDADARI PARK DRIVE,New Sale,Strata,89,"20,180",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,06 to 10
THE WOODLEIGH RESIDENCES,"1,282,000",699.66,"1,832",Sep-20,BIDADARI PARK DRIVE,New Sale,Strata,65,"19,723",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,01 to 05
THE WOODLEIGH RESIDENCES,"1,282,000",699.66,"1,832",Sep-20,BIDADARI PARK DRIVE,New Sale,Strata,65,"19,723",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,01 to 05
THE WOODLEIGH RESIDENCES,"1,318,000",699.66,"1,884",Sep-20,BIDADARI PARK DRIVE,New Sale,Strata,65,"20,277",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,06 to 10
THE WOODLEIGH RESIDENCES,"1,263,000",667.37,"1,893",Sep-20,BIDADARI PARK DRIVE,New Sale,Strata,62,"20,371",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,11 to 15
THE WOODLEIGH RESIDENCES,"1,098,000",570.49,"1,925",Sep-20,BIDADARI PARK DRIVE,New Sale,Strata,53,"20,717",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,11 to 15
THE WOODLEIGH RESIDENCES,"1,933,000",958,"2,018",Sep-20,BIDADARI PARK DRIVE,New Sale,Strata,89,"21,719",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,11 to 15
GUILLEMARD EDGE,"640,000",441.32,"1,450",Sep-20,LORONG 30 GEYLANG,Resale,Strata,41,"15,610",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
REZI 24,"844,700",516.67,"1,635",Sep-20,LORONG 24 GEYLANG,New Sale,Strata,48,"17,598",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
8@WOODLEIGH,"635,000",398.27,"1,594",Sep-20,WOODLEIGH CLOSE,Resale,Strata,37,"17,162",-,Condominium,1,99 yrs lease commencing from 2008,13,Rest of Central Region,06 to 10
STARVILLE,"1,168,888","1,237.86",944,Sep-20,LENGKONG TIGA,Resale,Strata,115,"10,164",-,Condominium,1,Freehold,14,Outside Central Region,01 to 05
LE REGAL,"485,000",365.98,"1,325",Sep-20,GEYLANG ROAD,Resale,Strata,34,"14,265",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
SENNETT ESTATE,"828,300","1,033.34",802,Sep-20,MACPHERSON ROAD,Resale,Strata,96,"8,628",-,Apartment,1,Freehold,13,Rest of Central Region,01 to 05
THE WOODLEIGH RESIDENCES,"1,796,000",958,"1,875",Sep-20,BIDADARI PARK DRIVE,New Sale,Strata,89,"20,180",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,06 to 10
THE WOODLEIGH RESIDENCES,"1,337,000",699.66,"1,911",Sep-20,BIDADARI PARK DRIVE,New Sale,Strata,65,"20,569",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,11 to 15
