Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
VERSILIA ON HAIG,"1,700,000","1,130.22","1,504",Jul-19,IPOH LANE,Resale,Strata,105,"16,190",-,Condominium,1,Freehold,15,Rest of Central Region,01 to 05
RIVERFRONT RESIDENCES,"1,286,000",914.94,"1,406",Jul-19,HOUGANG AVENUE 7,New Sale,Strata,85,"15,129",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
GRAND RESIDENCE,"1,110,000","1,022.58","1,085",Jul-19,LORONG G TELOK KURAU,Resale,Strata,95,"11,684",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
IDYLLIC EAST,"1,200,000",947.23,"1,267",Jul-19,UPPER EAST COAST ROAD,Resale,Strata,88,"13,636",-,Apartment,1,Freehold,16,Outside Central Region,01 to 05
THE FLORENCE RESIDENCES,"1,057,000",753.48,"1,403",Jul-19,HOUGANG AVENUE 2,New Sale,Strata,70,"15,100",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
THE FLORENCE RESIDENCES,"950,000",667.37,"1,424",Jul-19,HOUGANG AVENUE 2,New Sale,Strata,62,"15,323",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
THE FLORENCE RESIDENCES,"964,000",667.37,"1,444",Jul-19,HOUGANG AVENUE 2,New Sale,Strata,62,"15,548",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
HAIG 162,"590,000",355.21,"1,661",Jul-19,HAIG ROAD,Resale,Strata,33,"17,879",-,Apartment,1,Freehold,15,Rest of Central Region,06 to 10
THE NEXUS,"2,595,000","1,485.43","1,747",Jul-19,BUKIT TIMAH ROAD,Resale,Strata,138,"18,804",-,Condominium,1,Freehold,21,Rest of Central Region,01 to 05
THE PROMENADE@PELIKAT,"949,888",925.7,"1,026",Jul-19,JALAN PELIKAT,Resale,Strata,86,"11,045",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
OLA RESIDENCES,"1,060,000",742.72,"1,427",Jul-19,MOUNTBATTEN ROAD,Resale,Strata,69,"15,362",-,Condominium,1,Freehold,15,Rest of Central Region,01 to 05
CENTRAL VIEW,"945,000","1,216.33",777,Jul-19,HOUGANG STREET 11,Resale,Strata,113,"8,363",-,Condominium,1,99 yrs lease commencing from 1998,19,Outside Central Region,01 to 05
HEDGES PARK CONDOMINIUM,"890,000","1,011.82",880,Jul-19,FLORA DRIVE,Resale,Strata,94,"9,468",-,Condominium,1,99 yrs lease commencing from 2010,17,Outside Central Region,01 to 05
HUME PARK I,"1,520,000","1,345.5","1,130",Jul-19,HUME AVENUE,Resale,Strata,125,"12,160",-,Condominium,1,Freehold,21,Outside Central Region,01 to 05
THE GAZANIA,"1,589,390",678.13,"2,285",Jul-19,HOW SUN DRIVE,New Sale,Strata,63,"24,598","1,549,672",Condominium,1,Freehold,19,Outside Central Region,01 to 05
THE MAKENA,"2,370,000","1,506.96","1,573",Jul-19,MEYER ROAD,Resale,Strata,140,"16,929",-,Condominium,1,Freehold,15,Rest of Central Region,06 to 10
WATER PLACE,"1,700,000","1,280.92","1,327",Jul-19,TANJONG RHU ROAD,Resale,Strata,119,"14,286",-,Condominium,1,99 yrs lease commencing from 1998,15,Rest of Central Region,16 to 20
AFFINITY AT SERANGOON,"1,096,000",753.48,"1,455",Jul-19,SERANGOON NORTH AVENUE 1,New Sale,Strata,70,"15,657",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
BOTANIQUE AT BARTLEY,"790,000",495.14,"1,595",Jul-19,UPPER PAYA LEBAR ROAD,Sub Sale,Strata,46,"17,174",-,Condominium,1,99 yrs lease commencing from 2014,19,Outside Central Region,11 to 15
EAST MEADOWS,"1,160,000","1,237.86",937,Jul-19,TANAH MERAH KECHIL ROAD,Resale,Strata,115,"10,087",-,Condominium,1,99 yrs lease commencing from 1998,16,Outside Central Region,06 to 10
RIVERFRONT RESIDENCES,"1,356,000","1,108.69","1,223",Jul-19,HOUGANG AVENUE 7,New Sale,Strata,103,"13,165",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
THE TAPESTRY,"1,267,650",925.7,"1,369",Jul-19,TAMPINES STREET 86,New Sale,Strata,86,"14,740",-,Condominium,1,99 yrs lease commencing from 2017,18,Outside Central Region,11 to 15
CENTRO RESIDENCES,"1,350,000",904.18,"1,493",Jul-19,ANG MO KIO AVENUE 8,Resale,Strata,84,"16,071",-,Condominium,1,99 yrs lease commencing from 2007,20,Outside Central Region,26 to 30
TREASURE AT TAMPINES,"799,000",592.02,"1,350",Jul-19,TAMPINES LANE,New Sale,Strata,55,"14,527",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,01 to 05
COSTA DEL SOL,"1,600,000","1,237.86","1,293",Jul-19,BAYSHORE ROAD,Resale,Strata,115,"13,913",-,Condominium,1,99 yrs lease commencing from 1997,16,Outside Central Region,11 to 15
THE GARDEN RESIDENCES,"1,569,500",968.76,"1,620",Jul-19,SERANGOON NORTH VIEW,New Sale,Strata,90,"17,439",-,Apartment,1,99 yrs lease commencing from 2017,19,Outside Central Region,01 to 05
THE FLORENCE RESIDENCES,"1,329,000",925.7,"1,436",Jul-19,HOUGANG AVENUE 2,New Sale,Strata,86,"15,453",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
THE FLORENCE RESIDENCES,"1,391,000",925.7,"1,503",Jul-19,HOUGANG AVENUE 2,New Sale,Strata,86,"16,174",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
THE FLORENCE RESIDENCES,"1,344,000",925.7,"1,452",Jul-19,HOUGANG AVENUE 2,New Sale,Strata,86,"15,628",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
THE RAINTREE,"1,540,000","1,388.56","1,109",Jul-19,BUKIT DRIVE,Resale,Strata,129,"11,938",-,Condominium,1,99 yrs lease commencing from 2003,21,Outside Central Region,01 to 05
BEDOK RESIDENCES,"1,630,000","1,216.33","1,340",Jul-19,BEDOK NORTH DRIVE,Resale,Strata,113,"14,425",-,Apartment,1,99 yrs lease commencing from 2011,16,Outside Central Region,06 to 10
BEDOK COURT,"2,050,000","2,411.14",850,Jul-19,BEDOK SOUTH AVENUE 3,Resale,Strata,224,"9,152",-,Condominium,1,99 yrs lease commencing from 1982,16,Outside Central Region,06 to 10
BARTLEY RESIDENCES,"1,130,000",871.88,"1,296",Jul-19,LORONG HOW SUN,Resale,Strata,81,"13,951",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
BOATHOUSE RESIDENCES,"1,240,088","1,237.86","1,002",Jul-19,UPPER SERANGOON VIEW,Resale,Strata,115,"10,783",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
THE QUARTZ,"1,200,000","1,173.28","1,023",Jul-19,COMPASSVALE BOW,Resale,Strata,109,"11,009",-,Condominium,1,99 yrs lease commencing from 2005,19,Outside Central Region,16 to 20
BEDOK RESIDENCES,"1,130,000",785.77,"1,438",Jul-19,BEDOK NORTH DRIVE,Resale,Strata,73,"15,479",-,Apartment,1,99 yrs lease commencing from 2011,16,Outside Central Region,06 to 10
LOYANG VALLEY,"820,000","1,033.34",794,Jul-19,LOYANG AVENUE,Resale,Strata,96,"8,542",-,Condominium,1,99 yrs lease commencing from 1982,17,Outside Central Region,01 to 05
CAMELOT BY-THE-WATER,"4,000,000","2,637.18","1,517",Jul-19,TANJONG RHU ROAD,Resale,Strata,245,"16,327",-,Condominium,1,99 yrs lease commencing from 1996,15,Rest of Central Region,06 to 10
DAINTREE RESIDENCE,"1,105,200",721.19,"1,532",Jul-19,TOH TUCK ROAD,New Sale,Strata,67,"16,496",-,Condominium,1,99 yrs lease commencing from 2017,21,Rest of Central Region,01 to 05
RIO VISTA,"1,010,000","1,248.62",809,Jul-19,UPPER SERANGOON VIEW,Resale,Strata,116,"8,707",-,Condominium,1,99 yrs lease commencing from 2001,19,Outside Central Region,11 to 15
THE HILLFORD,"599,000",505.91,"1,184",Jul-19,JALAN JURONG KECHIL,Resale,Strata,47,"12,745",-,Apartment,1,60 yrs lease commencing from 2013,21,Rest of Central Region,06 to 10
TREASURE AT TAMPINES,"1,367,000","1,033.34","1,323",Jul-19,TAMPINES LANE,New Sale,Strata,96,"14,240",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,11 to 15
PARC PALAIS,"1,910,000","1,603.84","1,191",Jul-19,HUME AVENUE,Resale,Strata,149,"12,819",-,Condominium,1,Freehold,21,Outside Central Region,06 to 10
ONE AMBER,"2,650,000","1,657.66","1,599",Jul-19,AMBER GARDENS,Resale,Strata,154,"17,208",-,Condominium,1,Freehold,15,Rest of Central Region,01 to 05
TREASURE AT TAMPINES,"653,000",462.85,"1,411",Jul-19,TAMPINES LANE,New Sale,Strata,43,"15,186",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,01 to 05
THE FLORENCE RESIDENCES,"939,000",645.84,"1,454",Jul-19,HOUGANG AVENUE 2,New Sale,Strata,60,"15,650",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
THE NEXUS,"1,580,000",947.23,"1,668",Jul-19,BUKIT TIMAH ROAD,Resale,Strata,88,"17,955",-,Condominium,1,Freehold,21,Rest of Central Region,06 to 10
MAPLE WOODS,"1,480,000",914.94,"1,618",Jul-19,BUKIT TIMAH ROAD,Resale,Strata,85,"17,412",-,Condominium,1,Freehold,21,Rest of Central Region,06 to 10
LE WOOD,"1,090,000","1,140.98",955,Jul-19,HINDHEDE DRIVE,Resale,Strata,106,"10,283",-,Condominium,1,99 yrs lease commencing from 1999,21,Outside Central Region,01 to 05
CHUAN PARK,"1,595,000","1,851.41",862,Jul-19,LORONG CHUAN,Resale,Strata,172,"9,273",-,Condominium,1,99 yrs lease commencing from 1980,19,Outside Central Region,11 to 15
THE MINTON,"1,620,000","1,496.2","1,083",Jul-19,HOUGANG STREET 11,Resale,Strata,139,"11,655",-,Condominium,1,99 yrs lease commencing from 2007,19,Outside Central Region,06 to 10
SEASONS VIEW,"990,000",968.76,"1,022",Jul-19,PEMIMPIN DRIVE,Resale,Strata,90,"11,000",-,Condominium,1,99 yrs lease commencing from 1996,20,Rest of Central Region,11 to 15
COCO PALMS,"1,650,000","1,377.79","1,198",Jul-19,PASIR RIS GROVE,Resale,Strata,128,"12,891",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,06 to 10
RIVER ISLES,"1,200,000","1,227.1",978,Jul-19,EDGEDALE PLAINS,Resale,Strata,114,"10,526",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,11 to 15
MY MANHATTAN,"1,200,000","1,603.84",748,Jul-19,SIMEI STREET 3,Resale,Strata,149,"8,054",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,06 to 10
PARC VERA,"1,155,000","1,140.98","1,012",Jul-19,HOUGANG STREET 32,Resale,Strata,106,"10,896",-,Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,11 to 15
TREASURE AT TAMPINES,"1,046,000",818.06,"1,279",Jul-19,TAMPINES LANE,New Sale,Strata,76,"13,763",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,06 to 10
SEASTRAND,"840,000",882.65,952,Jul-19,PASIR RIS LINK,Resale,Strata,82,"10,244",-,Condominium,1,99 yrs lease commencing from 2011,18,Outside Central Region,06 to 10
BEAUTY WORLD CENTRE,"1,500,000","1,872.94",801,Jul-19,UPPER BUKIT TIMAH ROAD,Resale,Strata,174,"8,621",-,Apartment,1,99 yrs lease commencing from 1979,21,Rest of Central Region,21 to 25
AMBER PARK,"1,189,080",462.85,"2,569",Jul-19,AMBER GARDENS,New Sale,Strata,43,"27,653",-,Condominium,1,Freehold,15,Rest of Central Region,11 to 15
SPRING @ KATONG,"1,780,000","1,636.13","1,088",Jul-19,CEYLON ROAD,Resale,Strata,152,"11,711",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
SUITES DE LAUREL,"826,000",559.73,"1,476",Jul-19,JALAN ANAK BUKIT,Resale,Strata,52,"15,885",-,Apartment,1,999 yrs lease commencing from 1884,21,Rest of Central Region,01 to 05
THE TANAMERA,"1,360,000","1,517.72",896,Jul-19,TANAH MERAH KECHIL ROAD,Resale,Strata,141,"9,645",-,Condominium,1,99 yrs lease commencing from 1990,16,Outside Central Region,06 to 10
THE BEVERLY,"1,530,000","1,151.75","1,328",Jul-19,TOH TUCK ROAD,Resale,Strata,107,"14,299",-,Apartment,1,Freehold,21,Rest of Central Region,01 to 05
TREASURE AT TAMPINES,"1,117,000",914.94,"1,221",Jul-19,TAMPINES LANE,New Sale,Strata,85,"13,141",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,01 to 05
RIVERFRONT RESIDENCES,"1,770,000","1,410.08","1,255",Jul-19,HOUGANG AVENUE 7,New Sale,Strata,131,"13,511",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
RIVERFRONT RESIDENCES,"657,580",462.85,"1,421",Jul-19,HOUGANG AVENUE 7,New Sale,Strata,43,"15,293",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,16 to 20
AMBER 45,"1,840,000",871.88,"2,110",Jul-19,AMBER ROAD,New Sale,Strata,81,"22,716",-,Apartment,1,Freehold,15,Rest of Central Region,21 to 25
RIVERFRONT RESIDENCES,"712,000",516.67,"1,378",Jul-19,HOUGANG AVENUE 7,New Sale,Strata,48,"14,833",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
THE INFLORA,"508,000",462.85,"1,098",Jul-19,FLORA DRIVE,Resale,Strata,43,"11,814",-,Condominium,1,99 yrs lease commencing from 2012,17,Outside Central Region,06 to 10
TREASURE AT TAMPINES,"770,000",581.26,"1,325",Jul-19,TAMPINES LANE,New Sale,Strata,54,"14,259",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,01 to 05
MAYFAIR GARDENS,"1,589,560",775.01,"2,051",Jul-19,RIFLE RANGE ROAD,New Sale,Strata,72,"22,077",-,Condominium,1,99 yrs lease commencing from 2018,21,Rest of Central Region,01 to 05
THE FLORENCE RESIDENCES,"1,279,000",925.7,"1,382",Jul-19,HOUGANG AVENUE 2,New Sale,Strata,86,"14,872",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
THE FLORENCE RESIDENCES,"1,398,000","1,001.05","1,397",Jul-19,HOUGANG AVENUE 2,New Sale,Strata,93,"15,032",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
THE FLORENCE RESIDENCES,"1,413,000","1,011.82","1,396",Jul-19,HOUGANG AVENUE 2,New Sale,Strata,94,"15,032",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
THE BAYCOURT,"1,600,000","1,345.5","1,189",Jul-19,UPPER EAST COAST ROAD,Resale,Strata,125,"12,800",-,Condominium,1,Freehold,16,Outside Central Region,01 to 05
DOUBLE BAY RESIDENCES,"1,800,000","1,550.02","1,161",Jul-19,SIMEI STREET 4,Resale,Strata,144,"12,500",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,11 to 15
THE HILLFORD,"485,000",398.27,"1,218",Jul-19,JALAN JURONG KECHIL,Resale,Strata,37,"13,108",-,Apartment,1,60 yrs lease commencing from 2013,21,Rest of Central Region,01 to 05
SPRINGDALE CONDOMINIUM,"1,090,000",925.7,"1,177",Jul-19,HINDHEDE WALK,Resale,Strata,86,"12,674",-,Condominium,1,999 yrs lease commencing from 1877,21,Outside Central Region,06 to 10
MAYFAIR GARDENS,"1,211,000",635.08,"1,907",Jul-19,RIFLE RANGE ROAD,New Sale,Strata,59,"20,525",-,Condominium,1,99 yrs lease commencing from 2018,21,Rest of Central Region,01 to 05
EASTWOOD CENTRE,"1,020,000","1,367.03",746,Jul-19,EASTWOOD ROAD,Resale,Strata,127,"8,031",-,Apartment,1,99 yrs lease commencing from 1995,16,Outside Central Region,01 to 05
TREASURE AT TAMPINES,"1,442,000","1,087.16","1,326",Jul-19,TAMPINES LANE,New Sale,Strata,101,"14,277",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,11 to 15
AFFINITY AT SERANGOON,"793,000",473.62,"1,674",Jul-19,SERANGOON NORTH AVENUE 1,New Sale,Strata,44,"18,023",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
AFFINITY AT SERANGOON,"1,203,000",731.95,"1,644",Jul-19,SERANGOON NORTH AVENUE 1,New Sale,Strata,68,"17,691",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
TREASURE AT TAMPINES,"905,000",678.13,"1,335",Jul-19,TAMPINES LANE,New Sale,Strata,63,"14,365",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,06 to 10
RIVERFRONT RESIDENCES,"1,377,000","1,065.64","1,292",Jul-19,HOUGANG AVENUE 7,New Sale,Strata,99,"13,909",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
THE FLORENCE RESIDENCES,"946,000",667.37,"1,418",Jul-19,HOUGANG AVENUE 2,New Sale,Strata,62,"15,258",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
THE FLORENCE RESIDENCES,"963,000",667.37,"1,443",Jul-19,HOUGANG AVENUE 2,New Sale,Strata,62,"15,532",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
THE FLORENCE RESIDENCES,"995,000",667.37,"1,491",Jul-19,HOUGANG AVENUE 2,New Sale,Strata,62,"16,048",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
THE FLORENCE RESIDENCES,"1,401,000","1,011.82","1,385",Jul-19,HOUGANG AVENUE 2,New Sale,Strata,94,"14,904",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
BRADDELL VIEW,"1,250,000","1,453.14",860,Jul-19,BRADDELL HILL,Resale,Strata,135,"9,259",-,Apartment,1,102 yrs lease commencing from 1978,20,Rest of Central Region,21 to 25
CASAFINA,"1,230,000","1,377.79",893,Jul-19,BEDOK SOUTH AVENUE 1,Resale,Strata,128,"9,609",-,Condominium,1,99 yrs lease commencing from 1996,16,Outside Central Region,01 to 05
COCO PALMS,"1,140,000",904.18,"1,261",Jul-19,PASIR RIS GROVE,Resale,Strata,84,"13,571",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,01 to 05
THE BENTLY RESIDENCES@KOVAN,"1,450,000","1,076.4","1,347",Jul-19,KOVAN ROAD,Resale,Strata,100,"14,500",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
THE LINE @ TANJONG RHU,"2,450,000","1,151.75","2,127",Jul-19,TANJONG RHU ROAD,Resale,Strata,107,"22,897",-,Condominium,1,Freehold,15,Rest of Central Region,06 to 10
COTE D'AZUR,"1,718,000","1,270.15","1,353",Jul-19,MARINE PARADE ROAD,Resale,Strata,118,"14,559",-,Condominium,1,99 yrs lease commencing from 2001,15,Rest of Central Region,06 to 10
COSTA DEL SOL,"2,100,000","1,937.52","1,084",Jul-19,BAYSHORE ROAD,Resale,Strata,180,"11,667",-,Condominium,1,99 yrs lease commencing from 1997,16,Outside Central Region,26 to 30
FABER GARDEN CONDOMINIUM,"2,400,000","1,679.18","1,429",Jul-19,ANGKLONG LANE,Resale,Strata,156,"15,385",-,Condominium,1,Freehold,20,Rest of Central Region,01 to 05
ELIAS GREEN,"1,089,000","1,517.72",718,Jul-19,ELIAS GREEN,Resale,Strata,141,"7,723",-,Condominium,1,99 yrs lease commencing from 1991,18,Outside Central Region,06 to 10
CENTRO RESIDENCES,"1,240,000",871.88,"1,422",Jul-19,ANG MO KIO AVENUE 8,Resale,Strata,81,"15,309",-,Condominium,1,99 yrs lease commencing from 2007,20,Outside Central Region,11 to 15
KINGSFORD WATERBAY,"610,000",484.38,"1,259",Jul-19,UPPER SERANGOON VIEW,Sub Sale,Strata,45,"13,556",-,Apartment,1,99 yrs lease commencing from 2014,19,Outside Central Region,06 to 10
DOUBLE BAY RESIDENCES,"1,130,000","1,001.05","1,129",Jul-19,SIMEI STREET 4,Resale,Strata,93,"12,151",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,11 to 15
MANDARIN GARDENS,"1,880,000","1,786.82","1,052",Jul-19,SIGLAP ROAD,Resale,Strata,166,"11,325",-,Condominium,1,99 yrs lease commencing from 1982,15,Outside Central Region,01 to 05
NV RESIDENCES,"590,000",495.14,"1,192",Jul-19,PASIR RIS GROVE,Resale,Strata,46,"12,826",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,11 to 15
THE PANORAMA,"1,680,000","1,130.22","1,486",Jul-19,ANG MO KIO AVENUE 2,Resale,Strata,105,"16,000",-,Condominium,1,99 yrs lease commencing from 2013,20,Outside Central Region,01 to 05
Q BAY RESIDENCES,"880,000",796.54,"1,105",Jul-19,TAMPINES STREET 86,Resale,Strata,74,"11,892",-,Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,06 to 10
JADESCAPE,"1,526,200",904.18,"1,688",Jul-19,SHUNFU ROAD,New Sale,Strata,84,"18,169",-,Condominium,1,99 yrs lease commencing from 2018,20,Rest of Central Region,06 to 10
AFFINITY AT SERANGOON,"796,000",538.2,"1,479",Jul-19,SERANGOON NORTH AVENUE 1,New Sale,Strata,50,"15,920",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
JADESCAPE,"909,314",527.44,"1,724",Jul-19,SHUNFU ROAD,New Sale,Strata,49,"18,557",-,Condominium,1,99 yrs lease commencing from 2018,20,Rest of Central Region,11 to 15
RIVERFRONT RESIDENCES,"653,000",462.85,"1,411",Jul-19,HOUGANG AVENUE 7,New Sale,Strata,43,"15,186",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
TREASURE AT TAMPINES,"805,000",592.02,"1,360",Jul-19,TAMPINES LANE,New Sale,Strata,55,"14,636",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,11 to 15
TREASURE AT TAMPINES,"649,000",462.85,"1,402",Jul-19,TAMPINES LANE,New Sale,Strata,43,"15,093",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,01 to 05
TREASURE AT TAMPINES,"666,000",484.38,"1,375",Jul-19,TAMPINES LANE,New Sale,Strata,45,"14,800",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,11 to 15
MAYFAIR MODERN,"2,104,443","1,044.11","2,016",Jul-19,RIFLE RANGE ROAD,New Sale,Strata,97,"21,695",-,Condominium,1,99 yrs lease commencing from 2018,21,Rest of Central Region,01 to 05
MAYFAIR MODERN,"2,134,836","1,044.11","2,045",Jul-19,RIFLE RANGE ROAD,New Sale,Strata,97,"22,009",-,Condominium,1,99 yrs lease commencing from 2018,21,Rest of Central Region,06 to 10
THE TAPESTRY,"894,620",602.78,"1,484",Jul-19,TAMPINES STREET 86,New Sale,Strata,56,"15,975",-,Condominium,1,99 yrs lease commencing from 2017,18,Outside Central Region,11 to 15
THE FLORENCE RESIDENCES,"1,289,000",925.7,"1,392",Jul-19,HOUGANG AVENUE 2,New Sale,Strata,86,"14,988",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
THE FLORENCE RESIDENCES,"698,000",484.38,"1,441",Jul-19,HOUGANG AVENUE 2,New Sale,Strata,45,"15,511",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
THE GARDEN RESIDENCES,"1,390,700",968.76,"1,436",Jul-19,SERANGOON NORTH VIEW,New Sale,Strata,90,"15,452",-,Apartment,1,99 yrs lease commencing from 2017,19,Outside Central Region,01 to 05
THE FLORENCE RESIDENCES,"951,000",635.08,"1,497",Jul-19,HOUGANG AVENUE 2,New Sale,Strata,59,"16,119",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
THE FLORENCE RESIDENCES,"1,285,000","1,011.82","1,270",Jul-19,HOUGANG AVENUE 2,New Sale,Strata,94,"13,670",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
THE FLORENCE RESIDENCES,"894,000",635.08,"1,408",Jul-19,HOUGANG AVENUE 2,New Sale,Strata,59,"15,153",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
THE FLORENCE RESIDENCES,"1,404,000","1,011.82","1,388",Jul-19,HOUGANG AVENUE 2,New Sale,Strata,94,"14,936",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
THE FLORENCE RESIDENCES,"1,410,000","1,011.82","1,394",Jul-19,HOUGANG AVENUE 2,New Sale,Strata,94,"15,000",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
THE FLORENCE RESIDENCES,"1,186,000",914.94,"1,296",Jul-19,HOUGANG AVENUE 2,New Sale,Strata,85,"13,953",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,16 to 20
JADESCAPE,"1,295,400",764.24,"1,695",Jul-19,SHUNFU ROAD,New Sale,Strata,71,"18,245",-,Condominium,1,99 yrs lease commencing from 2018,20,Rest of Central Region,06 to 10
AFFINITY AT SERANGOON,"726,000",473.62,"1,533",Jul-19,SERANGOON NORTH AVENUE 1,New Sale,Strata,44,"16,500",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
THE JOVELL,"1,216,600","1,033.34","1,177",Jul-19,FLORA DRIVE,New Sale,Strata,96,"12,673",-,Condominium,1,99 yrs lease commencing from 2018,17,Outside Central Region,01 to 05
TREASURE AT TAMPINES,"885,000",656.6,"1,348",Jul-19,TAMPINES LANE,New Sale,Strata,61,"14,508",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,06 to 10
TREASURE AT TAMPINES,"1,100,000",914.94,"1,202",Jul-19,TAMPINES LANE,New Sale,Strata,85,"12,941",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,01 to 05
TREASURE AT TAMPINES,"785,000",581.26,"1,351",Jul-19,TAMPINES LANE,New Sale,Strata,54,"14,537",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,01 to 05
RIVERFRONT RESIDENCES,"1,380,000","1,108.69","1,245",Jul-19,HOUGANG AVENUE 7,New Sale,Strata,103,"13,398",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
THE FLORENCE RESIDENCES,"710,000",484.38,"1,466",Jul-19,HOUGANG AVENUE 2,New Sale,Strata,45,"15,778",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
TREASURE AT TAMPINES,"1,031,000",818.06,"1,260",Jul-19,TAMPINES LANE,New Sale,Strata,76,"13,566",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,06 to 10
SUITES @ EASTCOAST,"540,000",365.98,"1,476",Jul-19,UPPER EAST COAST ROAD,Resale,Strata,34,"15,882",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
TREASURE AT TAMPINES,"645,000",462.85,"1,394",Jul-19,TAMPINES LANE,New Sale,Strata,43,"15,000",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,01 to 05
TREASURE AT TAMPINES,"1,175,000",914.94,"1,284",Jul-19,TAMPINES LANE,New Sale,Strata,85,"13,824",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,11 to 15
