Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
LEEDON GREEN,"1,886,400",710.42,"2,655",Jan-20,LEEDON HEIGHTS,New Sale,Strata,66,"28,582",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
LEEDON GREEN,"2,295,700",818.06,"2,806",Jan-20,LEEDON HEIGHTS,New Sale,Strata,76,"30,207",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
LEEDON GREEN,"2,295,700",818.06,"2,806",Jan-20,LEEDON HEIGHTS,New Sale,Strata,76,"30,207",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
LEEDON GREEN,"2,303,700",818.06,"2,816",Jan-20,LEEDON HEIGHTS,New Sale,Strata,76,"30,312",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
LEEDON GREEN,"2,311,700",818.06,"2,826",Jan-20,LEEDON HEIGHTS,New Sale,Strata,76,"30,417",-,Condominium,1,Freehold,10,Core Central Region,11 to 15
KERRISDALE,"1,190,000",990.29,"1,202",Jan-20,STURDEE ROAD,Resale,Strata,92,"12,935",-,Condominium,1,99 yrs lease commencing from 1998,08,Rest of Central Region,26 to 30
ASPEN HEIGHTS,"2,750,000","1,582.31","1,738",Jan-20,RIVER VALLEY ROAD,Resale,Strata,147,"18,707",-,Condominium,1,999 yrs lease commencing from 1841,09,Core Central Region,01 to 05
VAN HOLLAND,"1,495,000",495.14,"3,019",Jan-20,HOLLAND ROAD,New Sale,Strata,46,"32,500",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
VAN HOLLAND,"2,101,000",688.9,"3,050",Jan-20,HOLLAND ROAD,New Sale,Strata,64,"32,828",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
PARKSUITES,"1,600,000",785.77,"2,036",Jan-20,HOLLAND GROVE ROAD,New Sale,Strata,73,"21,918",-,Apartment,1,110 yrs lease commencing from 2017,10,Core Central Region,01 to 05
VAN HOLLAND,"2,345,000",775.01,"3,026",Jan-20,HOLLAND ROAD,New Sale,Strata,72,"32,569",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
BOULEVARD 88,"4,989,600","1,313.21","3,800",Jan-20,ORCHARD BOULEVARD,New Sale,Strata,122,"40,898",-,Apartment,1,Freehold,10,Core Central Region,21 to 25
THE HYDE,"1,862,000",678.13,"2,746",Jan-20,BALMORAL ROAD,New Sale,Strata,63,"29,556",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
VAN HOLLAND,"2,400,000",796.54,"3,013",Jan-20,HOLLAND ROAD,New Sale,Strata,74,"32,432",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
VAN HOLLAND,"2,869,000","1,001.05","2,866",Jan-20,HOLLAND ROAD,New Sale,Strata,93,"30,849",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
SIXTH AVENUE CENTRE,"1,500,000","1,205.57","1,244",Jan-20,BUKIT TIMAH ROAD,Resale,Strata,112,"13,393",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
BELLERIVE,"1,980,000","1,173.28","1,688",Jan-20,KENG CHIN ROAD,Resale,Strata,109,"18,165",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
THE BALMORAL,"3,880,000","2,830.93","1,371",Jan-20,BALMORAL PARK,Resale,Strata,263,"14,753",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
3 ORCHARD BY-THE-PARK,"6,358,080","1,776.06","3,580",Jan-20,ORCHARD BOULEVARD,Resale,Strata,165,"38,534",-,Condominium,1,Freehold,10,Core Central Region,11 to 15
D'LEEDON,"2,180,000","1,280.92","1,702",Jan-20,LEEDON HEIGHTS,Resale,Strata,119,"18,319",-,Condominium,1,99 yrs lease commencing from 2010,10,Core Central Region,21 to 25
THE HYDE,"2,391,000",818.06,"2,923",Jan-20,BALMORAL ROAD,New Sale,Strata,76,"31,461",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
ONE HOLLAND VILLAGE RESIDENCES,"2,894,990","1,097.93","2,637",Dec-19,HOLLAND VILLAGE WAY,New Sale,Strata,102,"28,382",-,Apartment,1,99 yrs lease commencing from 2018,10,Core Central Region,16 to 20
THE HYDE,"1,387,000",495.14,"2,801",Dec-19,BALMORAL ROAD,New Sale,Strata,46,"30,152",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
THE HYDE,"3,548,160","1,248.62","2,842",Dec-19,BALMORAL ROAD,New Sale,Strata,116,"30,588",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
VIVACE,"780,000",398.27,"1,958",Dec-19,TONG WATT ROAD,Resale,Strata,37,"21,081",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,01 to 05
THE COSMOPOLITAN,"3,400,000","1,399.32","2,430",Dec-19,KIM SENG ROAD,Resale,Strata,130,"26,154",-,Condominium,1,Freehold,09,Core Central Region,31 to 35
LEONIE GARDENS,"3,700,000","2,540.3","1,457",Dec-19,LEONIE HILL,Resale,Strata,236,"15,678",-,Condominium,1,99 yrs lease commencing from 1990,09,Core Central Region,11 to 15
SOMMERVILLE PARK,"2,260,000","1,302.44","1,735",Dec-19,FARRER DRIVE,Resale,Strata,121,"18,678",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
RIVERGATE,"3,728,888","1,776.06","2,100",Dec-19,ROBERTSON QUAY,Resale,Strata,165,"22,599",-,Apartment,1,Freehold,09,Core Central Region,21 to 25
3 ORCHARD BY-THE-PARK,"6,571,200","1,776.06","3,700",Dec-19,ORCHARD BOULEVARD,Resale,Strata,165,"39,825",-,Condominium,1,Freehold,10,Core Central Region,21 to 25
UPTOWN @ FARRER,"999,000",538.2,"1,856",Dec-19,PERUMAL ROAD,New Sale,Strata,50,"19,980",-,Apartment,1,99 yrs lease commencing from 2017,08,Rest of Central Region,06 to 10
ONE HOLLAND VILLAGE RESIDENCES,"1,401,254",484.38,"2,864",Dec-19,HOLLAND VILLAGE WAY,New Sale,Strata,45,"30,828","1,387,241",Apartment,1,99 yrs lease commencing from 2018,10,Core Central Region,16 to 20
CORONATION GROVE,"2,180,000","1,388.56","1,570",Dec-19,CORONATION ROAD,Resale,Strata,129,"16,899",-,Condominium,1,999 yrs lease commencing from 1875,10,Core Central Region,01 to 05
FOURTH AVENUE RESIDENCES,"2,713,000","1,130.22","2,400",Dec-19,FOURTH AVENUE,New Sale,Strata,105,"25,838",-,Apartment,1,99 yrs lease commencing from 2018,10,Core Central Region,01 to 05
D'LEEDON,"1,980,000","1,356.26","1,460",Dec-19,LEEDON HEIGHTS,Resale,Strata,126,"15,714",-,Condominium,1,99 yrs lease commencing from 2010,10,Core Central Region,06 to 10
ESPADA,"1,000,000",376.74,"2,654",Dec-19,ST. THOMAS WALK,Resale,Strata,35,"28,571",-,Apartment,1,Freehold,09,Core Central Region,21 to 25
THE SOLITAIRE,"5,600,000","3,670.52","1,526",Dec-19,BALMORAL PARK,Resale,Strata,341,"16,422",-,Condominium,1,Freehold,10,Core Central Region,11 to 15
THE TESSARINA,"1,780,000","1,011.82","1,759",Dec-19,WILBY ROAD,Resale,Strata,94,"18,936",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
ROYALGREEN,"2,765,000",990.29,"2,792",Dec-19,ANAMALAI AVENUE,New Sale,Strata,92,"30,054",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
SOMMERVILLE PARK,"2,990,000","1,862.17","1,606",Dec-19,FARRER DRIVE,Resale,Strata,173,"17,283",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
THE SOLITAIRE,"4,100,000","2,163.56","1,895",Dec-19,BALMORAL PARK,Resale,Strata,201,"20,398",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
CASA SOPHIA,"29,000,000","15,360.23","1,888",Dec-19,SOPHIA ROAD,Resale,Strata,"1,427","20,322",-,Apartment,12,Freehold,09,Core Central Region,01 to 05
D'LEEDON,"2,160,000","1,356.26","1,593",Dec-19,LEEDON HEIGHTS,Resale,Strata,126,"17,143",-,Condominium,1,99 yrs lease commencing from 2010,10,Core Central Region,21 to 25
LUSH ON HOLLAND HILL,"2,550,000","1,560.78","1,634",Dec-19,HOLLAND HILL,Resale,Strata,145,"17,586",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
ONE HOLLAND VILLAGE RESIDENCES,"2,922,680","1,097.93","2,662",Dec-19,HOLLAND VILLAGE WAY,New Sale,Strata,102,"28,654",-,Apartment,1,99 yrs lease commencing from 2018,10,Core Central Region,11 to 15
ONE HOLLAND VILLAGE RESIDENCES,"1,432,015",484.38,"2,927",Dec-19,HOLLAND VILLAGE WAY,New Sale,Strata,45,"31,504","1,417,694",Apartment,1,99 yrs lease commencing from 2018,10,Core Central Region,21 to 25
THE HYDE,"4,765,000","1,797.59","2,651",Dec-19,BALMORAL ROAD,New Sale,Strata,167,"28,533",-,Condominium,1,Freehold,10,Core Central Region,11 to 15
THE ORCHARD RESIDENCES,"5,800,000","1,808.35","3,207",Dec-19,ORCHARD BOULEVARD,Resale,Strata,168,"34,524",-,Apartment,1,99 yrs lease commencing from 2006,09,Core Central Region,31 to 35
SKYLINE 360 @ SAINT THOMAS WALK,"4,450,000","2,131.27","2,088",Dec-19,ST. THOMAS WALK,Resale,Strata,198,"22,475",-,Condominium,1,Freehold,09,Core Central Region,11 to 15
BOULEVARD 88,"4,819,500","1,313.21","3,670",Dec-19,ORCHARD BOULEVARD,New Sale,Strata,122,"39,504",-,Apartment,1,Freehold,10,Core Central Region,16 to 20
THE GRANGE,"6,000,000","2,303.5","2,605",Dec-19,GRANGE GARDEN,Resale,Strata,214,"28,037",-,Condominium,1,Freehold,10,Core Central Region,16 to 20
THE VERMONT ON CAIRNHILL,"1,940,000",893.41,"2,171",Dec-19,CAIRNHILL RISE,Resale,Strata,83,"23,373",-,Apartment,1,Freehold,09,Core Central Region,16 to 20
HAUS ON HANDY,"1,492,800",516.67,"2,889",Dec-19,HANDY ROAD,New Sale,Strata,48,"31,100",-,Condominium,1,99 yrs lease commencing from 2018,09,Core Central Region,06 to 10
THE HYDE,"3,685,000","1,248.62","2,951",Dec-19,BALMORAL ROAD,New Sale,Strata,116,"31,767",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
TWENTYONE ANGULLIA PARK,"11,100,000","3,153.85","3,520",Dec-19,ANGULLIA PARK,Resale,Strata,293,"37,884",-,Condominium,1,Freehold,09,Core Central Region,06 to 10
BEVERLY HILL,"7,700,000","3,778.16","2,038",Dec-19,GRANGE ROAD,Resale,Strata,351,"21,937",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
PARC EMILY,"1,620,000",947.23,"1,710",Dec-19,MOUNT EMILY ROAD,Resale,Strata,88,"18,409",-,Condominium,1,Freehold,09,Core Central Region,01 to 05
THE MERCURY,"2,500,000","1,926.76","1,298",Dec-19,SHANGHAI ROAD,Resale,Strata,179,"13,966",-,Apartment,1,Freehold,10,Core Central Region,16 to 20
ONE HOLLAND VILLAGE RESIDENCES,"1,422,094",484.38,"2,921",Dec-19,HOLLAND VILLAGE WAY,New Sale,Strata,45,"31,444","1,414,983",Apartment,1,99 yrs lease commencing from 2018,10,Core Central Region,21 to 25
LE NOUVEL ARDMORE,"15,705,400","4,133.38","3,800",Dec-19,ARDMORE PARK,Resale,Strata,384,"40,899",-,Condominium,1,Freehold,10,Core Central Region,21 to 25
RESIDENTIAL APARTMENTS,"2,200,000","1,140.98","1,928",Dec-19,DRAYCOTT DRIVE,Resale,Strata,106,"20,755",-,Apartment,1,Freehold,10,Core Central Region,06 to 10
OXLEY EDGE,"850,000",398.27,"2,134",Dec-19,RIVER VALLEY ROAD,Resale,Strata,37,"22,973",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
THE IMPERIAL,"3,616,000","1,808.35","2,000",Dec-19,JALAN RUMBIA,Resale,Strata,168,"21,524",-,Condominium,1,Freehold,09,Core Central Region,06 to 10
D'LEEDON,"2,250,000","1,280.92","1,757",Dec-19,LEEDON HEIGHTS,Resale,Strata,119,"18,908",-,Condominium,1,99 yrs lease commencing from 2010,10,Core Central Region,21 to 25
THE PRINCETON,"1,320,000",861.12,"1,533",Dec-19,EWE BOON ROAD,Resale,Strata,80,"16,500",-,Apartment,1,Freehold,10,Core Central Region,06 to 10
KIM SIA COURT,"2,700,000","1,420.85","1,900",Dec-19,JALAN JINTAN,Resale,Strata,132,"20,455",-,Apartment,1,Freehold,09,Core Central Region,11 to 15
BOULEVARD 88,"10,441,200","2,766.35","3,774",Dec-19,ORCHARD BOULEVARD,New Sale,Strata,257,"40,627",-,Apartment,1,Freehold,10,Core Central Region,11 to 15
FOUR SEASONS PARK,"6,000,000","2,260.44","2,654",Dec-19,CUSCADEN WALK,Resale,Strata,210,"28,571",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
PARC EMILY,"1,640,000",904.18,"1,814",Dec-19,MOUNT EMILY ROAD,Resale,Strata,84,"19,524",-,Condominium,1,Freehold,09,Core Central Region,01 to 05
RIVERGATE,"4,450,000","2,088.22","2,131",Dec-19,ROBERTSON QUAY,Resale,Strata,194,"22,938",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
PARC SOPHIA,"1,190,000",721.19,"1,650",Dec-19,ADIS ROAD,Resale,Strata,67,"17,761",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
ELIZABETH TOWER,"4,980,000","2,927.81","1,701",Dec-19,MOUNT ELIZABETH,Resale,Strata,272,"18,309",-,Apartment,1,Freehold,09,Core Central Region,16 to 20
THE SIERRA,"1,138,000",710.42,"1,602",Dec-19,MOUNT SINAI DRIVE,Resale,Strata,66,"17,242",-,Apartment,1,947 yrs lease commencing from 1937,10,Core Central Region,01 to 05
WILKIE 80,"810,000",387.5,"2,090",Dec-19,WILKIE ROAD,Resale,Strata,36,"22,500",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
8 SAINT THOMAS,"4,180,000","1,302.44","3,209",Dec-19,ST. THOMAS WALK,Resale,Strata,121,"34,545",-,Condominium,1,Freehold,09,Core Central Region,31 to 35
HILLTOPS,"7,700,000","2,464.96","3,124",Dec-19,CAIRNHILL CIRCLE,Resale,Strata,229,"33,624",-,Condominium,1,Freehold,09,Core Central Region,11 to 15
HILLTOPS,"7,800,000","2,464.96","3,164",Dec-19,CAIRNHILL CIRCLE,Resale,Strata,229,"34,061",-,Condominium,1,Freehold,09,Core Central Region,11 to 15
FOUR SEASONS PARK,"17,880,000","6,157.01","2,904",Dec-19,CUSCADEN WALK,Resale,Strata,572,"31,259",-,Condominium,1,Freehold,10,Core Central Region,26 to 30
DUCHESS MANOR,"2,100,000","1,033.34","2,032",Dec-19,DUCHESS ROAD,Resale,Strata,96,"21,875",-,Condominium,1,999 yrs lease commencing from 1875,10,Core Central Region,01 to 05
TWENTYONE ANGULLIA PARK,"3,980,000","1,162.51","3,424",Dec-19,ANGULLIA PARK,Resale,Strata,108,"36,852",-,Condominium,1,Freehold,09,Core Central Region,01 to 05
8 SAINT THOMAS,"5,599,000","1,754.53","3,191",Dec-19,ST. THOMAS WALK,Resale,Strata,163,"34,350",-,Condominium,1,Freehold,09,Core Central Region,31 to 35
CITYSCAPE @FARRER PARK,"1,810,000","1,377.79","1,314",Dec-19,MERGUI ROAD,Resale,Strata,128,"14,141",-,Condominium,1,Freehold,08,Rest of Central Region,21 to 25
KENG LEE VIEW,"1,510,000","1,216.33","1,241",Dec-19,KENG LEE ROAD,Resale,Strata,113,"13,363",-,Apartment,1,Freehold,08,Rest of Central Region,06 to 10
ONE HOLLAND VILLAGE RESIDENCES,"2,778,023","1,097.93","2,520",Dec-19,HOLLAND VILLAGE WAY,New Sale,Strata,102,"27,127","2,766,910",Apartment,1,99 yrs lease commencing from 2018,10,Core Central Region,06 to 10
ONE HOLLAND VILLAGE RESIDENCES,"1,350,888",484.38,"2,775",Dec-19,HOLLAND VILLAGE WAY,New Sale,Strata,45,"29,870","1,344,133",Apartment,1,99 yrs lease commencing from 2018,10,Core Central Region,11 to 15
ONE HOLLAND VILLAGE RESIDENCES,"1,420,104",484.38,"2,917",Dec-19,HOLLAND VILLAGE WAY,New Sale,Strata,45,"31,400","1,413,003",Apartment,1,99 yrs lease commencing from 2018,10,Core Central Region,16 to 20
ONE HOLLAND VILLAGE RESIDENCES,"2,008,410",688.9,"2,901",Dec-19,HOLLAND VILLAGE WAY,New Sale,Strata,64,"31,224","1,998,367",Apartment,1,99 yrs lease commencing from 2018,10,Core Central Region,21 to 25
ONE HOLLAND VILLAGE RESIDENCES,"1,946,819",688.9,"2,812",Dec-19,HOLLAND VILLAGE WAY,New Sale,Strata,64,"30,267","1,937,084",Apartment,1,99 yrs lease commencing from 2018,10,Core Central Region,21 to 25
UPTOWN @ FARRER,"1,089,275",538.2,"2,024",Dec-19,PERUMAL ROAD,New Sale,Strata,50,"21,786",-,Apartment,1,99 yrs lease commencing from 2017,08,Rest of Central Region,16 to 20
VIDA,"1,150,000",516.67,"2,226",Dec-19,PECK HAY ROAD,Resale,Strata,48,"23,958",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
RESIDENCES @ KILLINEY,"3,415,000","1,625.36","2,101",Dec-19,KILLINEY ROAD,Resale,Strata,151,"22,616",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
EMILY RESIDENCE,"945,000",656.6,"1,439",Dec-19,MOUNT EMILY ROAD,Resale,Strata,61,"15,492",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
3 CUSCADEN,"2,598,969",731.95,"3,551",Dec-19,CUSCADEN WALK,New Sale,Strata,68,"38,220",-,Apartment,1,Freehold,10,Core Central Region,06 to 10
CITYLIGHTS,"1,420,000",904.18,"1,570",Dec-19,JELLICOE ROAD,Resale,Strata,84,"16,905",-,Condominium,1,99 yrs lease commencing from 2004,08,Rest of Central Region,26 to 30
UP@ROBERTSON QUAY,"1,627,920",570.49,"2,854",Dec-19,ROBERTSON QUAY,Resale,Strata,53,"30,715",-,Apartment,1,99 yrs lease commencing from 2011,09,Core Central Region,06 to 10
TIARA,"2,443,000","1,280.92","1,907",Dec-19,KIM SENG WALK,Resale,Strata,119,"20,529",-,Condominium,1,Freehold,09,Core Central Region,11 to 15
KENTISH LODGE,"1,250,000","1,248.62","1,001",Dec-19,OXFORD ROAD,Resale,Strata,116,"10,776",-,Apartment,1,99 yrs lease commencing from 1995,08,Rest of Central Region,01 to 05
111 EMERALD HILL,"5,050,000","1,969.81","2,564",Dec-19,EMERALD HILL ROAD,Resale,Strata,183,"27,596",-,Apartment,1,Freehold,09,Core Central Region,11 to 15
ONE HOLLAND VILLAGE RESIDENCES,"2,973,726","1,097.93","2,695",Dec-19,HOLLAND VILLAGE WAY,New Sale,Strata,102,"29,008","2,958,857",Apartment,1,99 yrs lease commencing from 2018,10,Core Central Region,11 to 15
VILLA DELLE ROSE,"4,550,000","3,369.13","1,350",Dec-19,TAMAN NAKHODA,Resale,Strata,313,"14,537",-,Condominium,1,Freehold,10,Core Central Region,-
GLENTREES,"2,180,000","1,442.38","1,511",Dec-19,MOUNT SINAI LANE,Resale,Strata,134,"16,269",-,Condominium,1,999 yrs lease commencing from 1885,10,Core Central Region,01 to 05
DE LENTE,"1,550,000","1,022.58","1,516",Dec-19,HOLLAND ROAD,Resale,Strata,95,"16,316",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
MARTIN MODERN,"2,040,700",764.24,"2,670",Dec-19,MARTIN PLACE,New Sale,Strata,71,"28,742",-,Condominium,1,99 yrs lease commencing from 2016,09,Core Central Region,21 to 25
MARTIN MODERN,"2,045,000",764.24,"2,676",Dec-19,MARTIN PLACE,New Sale,Strata,71,"28,803",-,Condominium,1,99 yrs lease commencing from 2016,09,Core Central Region,21 to 25
MARTIN MODERN,"2,044,000",764.24,"2,675",Dec-19,MARTIN PLACE,New Sale,Strata,71,"28,789",-,Condominium,1,99 yrs lease commencing from 2016,09,Core Central Region,21 to 25
MARTIN MODERN,"2,060,200",764.24,"2,696",Dec-19,MARTIN PLACE,New Sale,Strata,71,"29,017",-,Condominium,1,99 yrs lease commencing from 2016,09,Core Central Region,21 to 25
MARTIN MODERN,"4,653,000","1,733","2,685",Dec-19,MARTIN PLACE,New Sale,Strata,161,"28,901",-,Condominium,1,99 yrs lease commencing from 2016,09,Core Central Region,21 to 25
ARDMORE PARK,"9,500,000","2,884.75","3,293",Dec-19,ARDMORE PARK,Resale,Strata,268,"35,448",-,Condominium,1,Freehold,10,Core Central Region,26 to 30
CITY SQUARE RESIDENCES,"1,550,000",871.88,"1,778",Dec-19,KITCHENER LINK,Resale,Strata,81,"19,136",-,Condominium,1,Freehold,08,Rest of Central Region,26 to 30
OXLEY EDGE,"808,000",398.27,"2,029",Dec-19,RIVER VALLEY ROAD,Resale,Strata,37,"21,838",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
ALLSWORTH PARK,"1,573,000","1,033.34","1,522",Dec-19,HOLLAND ROAD,Resale,Strata,96,"16,385",-,Condominium,1,999 yrs lease commencing from 1885,10,Core Central Region,11 to 15
ONE HOLLAND VILLAGE RESIDENCES,"2,122,280",796.54,"2,664",Dec-19,HOLLAND VILLAGE WAY,New Sale,Strata,74,"28,679",-,Apartment,1,99 yrs lease commencing from 2018,10,Core Central Region,16 to 20
ONE JERVOIS,"3,800,000","2,454.19","1,548",Dec-19,JERVOIS CLOSE,Resale,Strata,228,"16,667",-,Condominium,1,Freehold,10,Core Central Region,11 to 15
ONE HOLLAND VILLAGE RESIDENCES,"2,700,000",947.23,"2,836",Dec-19,HOLLAND VILLAGE WAY,New Sale,Strata,88,"30,528","2,686,500",Apartment,1,99 yrs lease commencing from 2018,10,Core Central Region,01 to 05
CAVENAGH GARDENS,"2,028,000","1,550.02","1,308",Dec-19,CAVENAGH ROAD,Resale,Strata,144,"14,083",-,Apartment,1,Freehold,09,Core Central Region,11 to 15
SUTTON PLACE,"3,600,000","3,056.98","1,178",Dec-19,FARRER ROAD,Resale,Strata,284,"12,676",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
ONE HOLLAND VILLAGE RESIDENCES,"2,212,896",796.54,"2,764",Dec-19,HOLLAND VILLAGE WAY,New Sale,Strata,74,"29,754","2,201,831",Apartment,1,99 yrs lease commencing from 2018,10,Core Central Region,11 to 15
ONE HOLLAND VILLAGE RESIDENCES,"1,379,422",484.38,"2,834",Dec-19,HOLLAND VILLAGE WAY,New Sale,Strata,45,"30,501","1,372,524",Apartment,1,99 yrs lease commencing from 2018,10,Core Central Region,16 to 20
ONE HOLLAND VILLAGE RESIDENCES,"2,412,300",807.3,"2,973",Dec-19,HOLLAND VILLAGE WAY,New Sale,Strata,75,"32,003","2,400,238",Apartment,1,99 yrs lease commencing from 2018,10,Core Central Region,01 to 05
ONE HOLLAND VILLAGE RESIDENCES,"2,105,628",828.83,"2,528",Dec-19,HOLLAND VILLAGE WAY,New Sale,Strata,77,"27,209","2,095,099",Apartment,1,99 yrs lease commencing from 2018,10,Core Central Region,06 to 10
ONE HOLLAND VILLAGE RESIDENCES,"1,318,721",484.38,"2,709",Dec-19,HOLLAND VILLAGE WAY,New Sale,Strata,45,"29,158","1,312,127",Apartment,1,99 yrs lease commencing from 2018,10,Core Central Region,11 to 15
ONE HOLLAND VILLAGE RESIDENCES,"1,409,192",484.38,"2,895",Dec-19,HOLLAND VILLAGE WAY,New Sale,Strata,45,"31,159","1,402,146",Apartment,1,99 yrs lease commencing from 2018,10,Core Central Region,16 to 20
ONE HOLLAND VILLAGE RESIDENCES,"2,480,974",807.3,"3,058",Dec-19,HOLLAND VILLAGE WAY,New Sale,Strata,75,"32,914","2,468,569",Apartment,1,99 yrs lease commencing from 2018,10,Core Central Region,01 to 05
ONE HOLLAND VILLAGE RESIDENCES,"2,128,030",796.54,"2,658",Dec-19,HOLLAND VILLAGE WAY,New Sale,Strata,74,"28,613","2,117,389",Apartment,1,99 yrs lease commencing from 2018,10,Core Central Region,11 to 15
RICHMOND PARK,"2,750,000","1,011.82","2,718",Dec-19,BIDEFORD ROAD,Resale,Strata,94,"29,255",-,Condominium,1,Freehold,09,Core Central Region,21 to 25
WILSHIRE RESIDENCES,"2,093,960",893.41,"2,344",Dec-19,FARRER ROAD,New Sale,Strata,83,"25,228",-,Apartment,1,Freehold,10,Core Central Region,11 to 15
ONE HOLLAND VILLAGE RESIDENCES,"6,415,910","2,088.22","3,072",Dec-19,HOLLAND VILLAGE WAY,New Sale,Strata,194,"33,072",-,Apartment,1,99 yrs lease commencing from 2018,10,Core Central Region,21 to 25
ASTRID MEADOWS,"3,475,000","2,045.16","1,699",Dec-19,CORONATION ROAD WEST,Resale,Strata,190,"18,289",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
ONE HOLLAND VILLAGE RESIDENCES,"2,251,662",828.83,"2,703",Dec-19,HOLLAND VILLAGE WAY,New Sale,Strata,77,"29,096","2,240,403",Apartment,1,99 yrs lease commencing from 2018,10,Core Central Region,11 to 15
ROYALGREEN,"2,838,000","1,065.64","2,663",Dec-19,ANAMALAI AVENUE,New Sale,Strata,99,"28,667",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
UE SQUARE,"1,838,000","1,054.87","1,742",Dec-19,RIVER VALLEY ROAD,Resale,Strata,98,"18,755",-,Apartment,1,929 yrs lease commencing from 1953,09,Core Central Region,06 to 10
THE QUAYSIDE,"2,300,000","1,646.89","1,397",Dec-19,ROBERTSON QUAY,Resale,Strata,153,"15,033",-,Apartment,1,99 yrs lease commencing from 1994,09,Core Central Region,01 to 05
EURO-ASIA COURT,"1,700,000","1,065.64","1,595",Dec-19,RIVER VALLEY CLOSE,Resale,Strata,99,"17,172",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
CUSCADEN RESERVE,"3,460,960",925.7,"3,739",Dec-19,CUSCADEN ROAD,New Sale,Strata,86,"40,244",-,Condominium,1,99 yrs lease commencing from 2018,10,Core Central Region,21 to 25
WATERFALL GARDENS,"3,900,000","2,195.86","1,776",Dec-19,FARRER ROAD,Resale,Strata,204,"19,118",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
ALLSWORTH PARK,"1,550,000","1,033.34","1,500",Dec-19,HOLLAND ROAD,Resale,Strata,96,"16,146",-,Condominium,1,999 yrs lease commencing from 1885,10,Core Central Region,01 to 05
THE SIERRA,"1,456,000","1,033.34","1,409",Dec-19,MOUNT SINAI DRIVE,Resale,Strata,96,"15,167",-,Apartment,1,947 yrs lease commencing from 1937,10,Core Central Region,01 to 05
HOLLYWOOD APARTMENTS,"1,650,000",990.29,"1,666",Dec-19,OXLEY RISE,Resale,Strata,92,"17,935",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
ORCHARD SCOTTS,"3,600,000","2,281.97","1,578",Dec-19,ANTHONY ROAD,Resale,Strata,212,"16,981",-,Condominium,1,99 yrs lease commencing from 2001,09,Core Central Region,16 to 20
THE WHARF RESIDENCE,"4,600,000","2,206.62","2,085",Dec-19,TONG WATT ROAD,Resale,Strata,205,"22,439",-,Condominium,1,999 yrs lease commencing from 1841,09,Core Central Region,21 to 25
CITY SQUARE RESIDENCES,"957,000",570.49,"1,677",Dec-19,KITCHENER LINK,Resale,Strata,53,"18,057",-,Condominium,1,Freehold,08,Rest of Central Region,16 to 20
LIV ON SOPHIA,"1,200,000",527.44,"2,275",Dec-19,ADIS ROAD,Resale,Strata,49,"24,490",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
VALLEY PARK,"2,880,000","1,657.66","1,737",Dec-19,RIVER VALLEY ROAD,Resale,Strata,154,"18,701",-,Condominium,1,999 yrs lease commencing from 1877,10,Core Central Region,01 to 05
