Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
BEDOK RESIDENCES,"877,000",527.44,"1,663",Aug-22,BEDOK NORTH DRIVE,Resale,Strata,49,"17,898",-,Apartment,1,99 yrs lease commencing from 2011,16,Outside Central Region,11 to 15
STRATFORD COURT,"1,150,000","1,162.51",989,Aug-22,BEDOK RIA CRESCENT,Resale,Strata,108,"10,648",-,Condominium,1,99 yrs lease commencing from 1995,16,Outside Central Region,01 to 05
CHANGI RISE CONDOMINIUM,"1,260,000","1,259.39","1,000",Aug-22,SIMEI RISE,Resale,Strata,117,"10,769",-,Condominium,1,99 yrs lease commencing from 2000,18,Outside Central Region,06 to 10
ADANA @ THOMSON,"1,370,000",721.19,"1,900",Aug-22,OLD UPPER THOMSON ROAD,Resale,Strata,67,"20,448",-,Apartment,1,Freehold,20,Outside Central Region,01 to 05
WATERVIEW,"1,550,000","1,184.04","1,309",Aug-22,TAMPINES AVENUE 1,Resale,Strata,110,"14,091",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,06 to 10
SKY VUE,"1,540,000",807.3,"1,908",Aug-22,BISHAN STREET 15,Resale,Strata,75,"20,533",-,Condominium,1,99 yrs lease commencing from 2013,20,Rest of Central Region,21 to 25
LIVIA,"1,730,000","1,539.25","1,124",Aug-22,PASIR RIS GROVE,Resale,Strata,143,"12,098",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,01 to 05
THE WATERSIDE,"4,450,000","2,400.37","1,854",Aug-22,TANJONG RHU ROAD,Resale,Strata,223,"19,955",-,Condominium,1,Freehold,15,Rest of Central Region,16 to 20
PEBBLE BAY,"4,860,000","2,626.42","1,850",Aug-22,TANJONG RHU ROAD,Resale,Strata,244,"19,918",-,Condominium,1,99 yrs lease commencing from 1994,15,Rest of Central Region,11 to 15
THOMSON THREE,"806,666",495.14,"1,629",Aug-22,BRIGHT HILL DRIVE,Resale,Strata,46,"17,536",-,Apartment,1,99 yrs lease commencing from 2012,20,Rest of Central Region,01 to 05
THE TAPESTRY,"1,125,000",699.66,"1,608",Aug-22,TAMPINES STREET 86,Resale,Strata,65,"17,308",-,Condominium,1,99 yrs lease commencing from 2017,18,Outside Central Region,11 to 15
RIVER ISLES,"1,470,000","1,227.1","1,198",Aug-22,EDGEDALE PLAINS,Resale,Strata,114,"12,895",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,06 to 10
EASTERN LAGOON,"1,180,000",721.19,"1,636",Aug-22,UPPER EAST COAST ROAD,Resale,Strata,67,"17,612",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
THE SANTORINI,"680,000",462.85,"1,469",Aug-22,TAMPINES STREET 86,Resale,Strata,43,"15,814",-,Condominium,1,99 yrs lease commencing from 2013,18,Outside Central Region,11 to 15
NV RESIDENCES,"995,000",871.88,"1,141",Aug-22,PASIR RIS GROVE,Resale,Strata,81,"12,284",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,11 to 15
MAYFAIR GARDENS,"2,175,000","1,151.75","1,888",Aug-22,RIFLE RANGE ROAD,Sub Sale,Strata,107,"20,327",-,Condominium,1,99 yrs lease commencing from 2018,21,Rest of Central Region,01 to 05
KI RESIDENCES AT BROOKVALE,"2,409,000","1,194.8","2,016",Aug-22,BROOKVALE DRIVE,New Sale,Strata,111,"21,703",-,Condominium,1,999 yrs lease commencing from 1885,21,Outside Central Region,11 to 15
PASIR RIS 8,"1,998,000","1,065.64","1,875",Aug-22,PASIR RIS DRIVE 8,New Sale,Strata,99,"20,182",-,Apartment,1,99 yrs lease commencing from 2021,18,Outside Central Region,06 to 10
FORETT AT BUKIT TIMAH,"1,663,000",721.19,"2,306",Aug-22,TOH TUCK ROAD,New Sale,Strata,67,"24,821",-,Apartment,1,Freehold,21,Rest of Central Region,01 to 05
FORETT AT BUKIT TIMAH,"1,787,000",925.7,"1,930",Aug-22,TOH TUCK ROAD,New Sale,Strata,86,"20,779",-,Apartment,1,Freehold,21,Rest of Central Region,01 to 05
THE ALPS RESIDENCES,"693,000",462.85,"1,497",Aug-22,TAMPINES STREET 86,Resale,Strata,43,"16,116",-,Condominium,1,99 yrs lease commencing from 2015,18,Outside Central Region,01 to 05
THE PALETTE,"1,630,000","1,399.32","1,165",Aug-22,PASIR RIS GROVE,Resale,Strata,130,"12,538",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,01 to 05
SEASIDE RESIDENCES,"1,208,000",559.73,"2,158",Aug-22,SIGLAP LINK,Sub Sale,Strata,52,"23,231",-,Apartment,1,99 yrs lease commencing from 2016,15,Outside Central Region,06 to 10
KI RESIDENCES AT BROOKVALE,"1,940,000",936.47,"2,072",Aug-22,BROOKVALE DRIVE,New Sale,Strata,87,"22,299",-,Condominium,1,999 yrs lease commencing from 1885,21,Outside Central Region,01 to 05
RIVEREDGE,"1,600,000",979.52,"1,633",Aug-22,SAMPAN PLACE,Resale,Strata,91,"17,582",-,Condominium,1,99 yrs lease commencing from 2004,15,Rest of Central Region,06 to 10
RIO VISTA,"1,038,000","1,054.87",984,Aug-22,UPPER SERANGOON VIEW,Resale,Strata,98,"10,592",-,Condominium,1,99 yrs lease commencing from 2001,19,Outside Central Region,11 to 15
ECO,"980,000",688.9,"1,423",Aug-22,BEDOK SOUTH AVENUE 3,Resale,Strata,64,"15,313",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,01 to 05
KATONG APARTMENTS,"1,938,888","1,410.08","1,375",Aug-22,MANGIS ROAD,Resale,Strata,131,"14,801",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
THE GAZANIA,"1,584,000",688.9,"2,299",Aug-22,HOW SUN DRIVE,New Sale,Strata,64,"24,750",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
BEDOK COURT,"2,330,000","2,411.14",966,Aug-22,BEDOK SOUTH AVENUE 3,Resale,Strata,224,"10,402",-,Condominium,1,99 yrs lease commencing from 1982,16,Outside Central Region,11 to 15
PARC PALAIS,"1,950,000","1,270.15","1,535",Aug-22,HUME AVENUE,Resale,Strata,118,"16,525",-,Condominium,1,Freehold,21,Outside Central Region,06 to 10
COSTA DEL SOL,"2,300,000","1,345.5","1,709",Aug-22,BAYSHORE ROAD,Resale,Strata,125,"18,400",-,Condominium,1,99 yrs lease commencing from 1997,16,Outside Central Region,26 to 30
STRATUM,"595,000",430.56,"1,382",Aug-22,ELIAS ROAD,Resale,Strata,40,"14,875",-,Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,01 to 05
RIPPLE BAY,"1,420,000","1,087.16","1,306",Aug-22,PASIR RIS LINK,Resale,Strata,101,"14,059",-,Condominium,1,99 yrs lease commencing from 2011,18,Outside Central Region,06 to 10
EVANIA,"1,300,000",990.29,"1,313",Aug-22,UPPER PAYA LEBAR ROAD,Resale,Strata,92,"14,130",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
STARS OF KOVAN,"855,000",505.91,"1,690",Aug-22,UPPER SERANGOON ROAD,Resale,Strata,47,"18,191",-,Apartment,1,99 yrs lease commencing from 2015,19,Outside Central Region,11 to 15
THE BENTLY RESIDENCES@KOVAN,"1,780,000","1,453.14","1,225",Aug-22,KOVAN ROAD,Resale,Strata,135,"13,185",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
BALLOTA PARK CONDOMINIUM,"1,420,000","1,431.61",992,Aug-22,MARIAM WAY,Resale,Strata,133,"10,677",-,Condominium,1,Freehold,17,Outside Central Region,01 to 05
AFFINITY AT SERANGOON,"1,150,000",624.31,"1,842",Aug-22,SERANGOON NORTH AVENUE 1,Sub Sale,Strata,58,"19,828",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
HEDGES PARK CONDOMINIUM,"1,100,000","1,076.4","1,022",Aug-22,FLORA DRIVE,Resale,Strata,100,"11,000",-,Condominium,1,99 yrs lease commencing from 2010,17,Outside Central Region,01 to 05
ESPIRA SPRING,"1,250,000",882.65,"1,416",Aug-22,LORONG G TELOK KURAU,Resale,Strata,82,"15,244",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
RIVER ISLES,"1,300,000","1,151.75","1,129",Aug-22,EDGEDALE PLAINS,Resale,Strata,107,"12,150",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,01 to 05
DUNMAN VIEW,"1,610,000","1,216.33","1,324",Aug-22,HAIG ROAD,Resale,Strata,113,"14,248",-,Condominium,1,99 yrs lease commencing from 1997,15,Rest of Central Region,01 to 05
THE GAZANIA,"1,844,000",850.36,"2,169",Aug-22,HOW SUN DRIVE,New Sale,Strata,79,"23,342",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
COCO PALMS,"950,000",753.48,"1,261",Aug-22,PASIR RIS GROVE,Resale,Strata,70,"13,571",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,01 to 05
MAYFAIR MODERN,"1,865,160",796.54,"2,342",Aug-22,RIFLE RANGE ROAD,New Sale,Strata,74,"25,205",-,Condominium,1,99 yrs lease commencing from 2018,21,Rest of Central Region,01 to 05
BOTANIQUE AT BARTLEY,"1,168,000",656.6,"1,779",Aug-22,UPPER PAYA LEBAR ROAD,Resale,Strata,61,"19,148",-,Condominium,1,99 yrs lease commencing from 2014,19,Outside Central Region,16 to 20
ISUITES @ PALM,"875,000",635.08,"1,378",Aug-22,GLASGOW ROAD,Resale,Strata,59,"14,831",-,Apartment,1,999 yrs lease commencing from 1878,19,Outside Central Region,01 to 05
A TREASURE TROVE,"1,028,000",775.01,"1,326",Aug-22,PUNGGOL WALK,Resale,Strata,72,"14,278",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
A TREASURE TROVE,"1,380,000","1,044.11","1,322",Aug-22,PUNGGOL WALK,Resale,Strata,97,"14,227",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
VUE 8 RESIDENCE,"900,000",818.06,"1,100",Aug-22,PASIR RIS HEIGHTS,Resale,Strata,76,"11,842",-,Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,01 to 05
THE GALE,"1,020,000",936.47,"1,089",Aug-22,FLORA ROAD,Resale,Strata,87,"11,724",-,Condominium,1,Freehold,17,Outside Central Region,06 to 10
PARC CENTROS,"738,000",473.62,"1,558",Aug-22,PUNGGOL CENTRAL,Resale,Strata,44,"16,773",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,11 to 15
WATERVIEW,"1,400,000","1,345.5","1,041",Aug-22,TAMPINES AVENUE 1,Resale,Strata,125,"11,200",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,01 to 05
TERRASSE,"1,198,888",958,"1,251",Aug-22,TERRASSE LANE,Resale,Strata,89,"13,471",-,Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,01 to 05
CASA MERAH,"1,180,000",979.52,"1,205",Aug-22,TANAH MERAH KECHIL AVENUE,Resale,Strata,91,"12,967",-,Apartment,1,99 yrs lease commencing from 2006,16,Outside Central Region,01 to 05
LOYANG VALLEY,"1,630,000","1,862.17",875,Aug-22,LOYANG AVENUE,Resale,Strata,173,"9,422",-,Condominium,1,99 yrs lease commencing from 1982,17,Outside Central Region,01 to 05
COTE D'AZUR,"1,380,000",839.59,"1,644",Aug-22,MARINE PARADE ROAD,Resale,Strata,78,"17,692",-,Condominium,1,99 yrs lease commencing from 2001,15,Rest of Central Region,01 to 05
THE COTZ,"578,000",409.03,"1,413",Aug-22,TELOK KURAU ROAD,Resale,Strata,38,"15,211",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
TREASURE AT TAMPINES,"1,000,000",613.55,"1,630",Aug-22,TAMPINES LANE,Sub Sale,Strata,57,"17,544",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,11 to 15
THE SCALA,"1,450,000",904.18,"1,604",Aug-22,SERANGOON AVENUE 3,Resale,Strata,84,"17,262",-,Apartment,1,99 yrs lease commencing from 2010,19,Outside Central Region,01 to 05
THE PANORAMA,"1,400,000",699.66,"2,001",Aug-22,ANG MO KIO AVENUE 2,Resale,Strata,65,"21,538",-,Condominium,1,99 yrs lease commencing from 2013,20,Outside Central Region,06 to 10
THE SUNNYDALE,"1,600,000","1,367.03","1,170",Aug-22,SERANGOON AVENUE 3,Resale,Strata,127,"12,598",-,Condominium,1,99 yrs lease commencing from 1997,19,Outside Central Region,01 to 05
AFFINITY AT SERANGOON,"870,000",538.2,"1,616",Aug-22,SERANGOON NORTH AVENUE 1,Sub Sale,Strata,50,"17,400",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
THE SANTORINI,"1,000,000",904.18,"1,106",Aug-22,TAMPINES STREET 86,Resale,Strata,84,"11,905",-,Condominium,1,99 yrs lease commencing from 2013,18,Outside Central Region,01 to 05
THE SEA VIEW,"2,750,000","1,216.33","2,261",Aug-22,AMBER ROAD,Resale,Strata,113,"24,336",-,Condominium,1,Freehold,15,Rest of Central Region,01 to 05
SAVANNAH CONDOPARK,"1,290,000","1,237.86","1,042",Aug-22,SIMEI RISE,Resale,Strata,115,"11,217",-,Condominium,1,99 yrs lease commencing from 2000,18,Outside Central Region,01 to 05
THE CHUAN,"3,100,000","1,657.66","1,870",Aug-22,LORONG CHUAN,Resale,Strata,154,"20,130",-,Condominium,1,999 yrs lease commencing from 1877,19,Outside Central Region,06 to 10
FORETT AT BUKIT TIMAH,"1,690,000",764.24,"2,211",Aug-22,TOH TUCK ROAD,New Sale,Strata,71,"23,803",-,Apartment,1,Freehold,21,Rest of Central Region,01 to 05
EVERGREEN PARK,"1,028,000","1,248.62",823,Aug-22,HOUGANG AVENUE 7,Resale,Strata,116,"8,862",-,Apartment,1,99 yrs lease commencing from 1995,19,Outside Central Region,01 to 05
FLORIDIAN,"3,590,000","1,657.66","2,166",Aug-22,BUKIT TIMAH ROAD,Resale,Strata,154,"23,312",-,Condominium,1,Freehold,21,Rest of Central Region,01 to 05
COCO PALMS,"1,810,000","1,388.56","1,304",Aug-22,PASIR RIS GROVE,Resale,Strata,129,"14,031",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,11 to 15
CLEMENTI PARK,"1,370,000","1,184.04","1,157",Aug-22,SUNSET WAY,Resale,Strata,110,"12,455",-,Condominium,1,Freehold,21,Outside Central Region,01 to 05
RIVERSAILS,"980,000",850.36,"1,152",Aug-22,UPPER SERANGOON CRESCENT,Resale,Strata,79,"12,405",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15
RAFFLESIA CONDOMINIUM,"1,700,000","1,194.8","1,423",Aug-22,BISHAN STREET 21,Resale,Strata,111,"15,315",-,Condominium,1,99 yrs lease commencing from 1997,20,Rest of Central Region,06 to 10
FOREST WOODS,"915,000",516.67,"1,771",Aug-22,LORONG LEW LIAN,Resale,Strata,48,"19,063",-,Condominium,1,99 yrs lease commencing from 2016,19,Outside Central Region,01 to 05
WATERFRONT WAVES,"2,250,000","1,603.84","1,403",Aug-22,BEDOK RESERVOIR ROAD,Resale,Strata,149,"15,101",-,Condominium,1,99 yrs lease commencing from 2007,16,Outside Central Region,01 to 05
SPRINGDALE CONDOMINIUM,"1,620,000","1,151.75","1,407",Aug-22,HINDHEDE WALK,Resale,Strata,107,"15,140",-,Condominium,1,999 yrs lease commencing from 1877,21,Outside Central Region,01 to 05
PRESTO@UPPER SERANGOON,"652,000",430.56,"1,514",Aug-22,UPPER SERANGOON ROAD,Resale,Strata,40,"16,300",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
SKY VUE,"935,000",495.14,"1,888",Aug-22,BISHAN STREET 15,Resale,Strata,46,"20,326",-,Condominium,1,99 yrs lease commencing from 2013,20,Rest of Central Region,31 to 35
RIVERFRONT RESIDENCES,"730,000",462.85,"1,577",Aug-22,HOUGANG AVENUE 7,Sub Sale,Strata,43,"16,977",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
BEDOK RESIDENCES,"1,015,000",602.78,"1,684",Aug-22,BEDOK NORTH DRIVE,Resale,Strata,56,"18,125",-,Apartment,1,99 yrs lease commencing from 2011,16,Outside Central Region,11 to 15
ARTHUR 118,"1,700,000",893.41,"1,903",Aug-22,ARTHUR ROAD,Resale,Strata,83,"20,482",-,Apartment,1,Freehold,15,Rest of Central Region,11 to 15
PEBBLE BAY,"1,380,000","1,194.8","1,155",Aug-22,TANJONG RHU ROAD,Resale,Strata,111,"12,432",-,Condominium,1,99 yrs lease commencing from 1994,15,Rest of Central Region,01 to 05
STRAITS RESIDENCES,"645,000",430.56,"1,498",Aug-22,JOO CHIAT PLACE,Resale,Strata,40,"16,125",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
SANCTUARY GREEN,"1,970,000","1,356.26","1,453",Aug-22,TANJONG RHU ROAD,Resale,Strata,126,"15,635",-,Condominium,1,99 yrs lease commencing from 1997,15,Rest of Central Region,06 to 10
FORETT AT BUKIT TIMAH,"1,711,000",721.19,"2,372",Aug-22,TOH TUCK ROAD,New Sale,Strata,67,"25,537",-,Apartment,1,Freehold,21,Rest of Central Region,06 to 10
BARTLEY VUE,"1,513,000",731.95,"2,067",Aug-22,JALAN BUNGA RAMPAI,New Sale,Strata,68,"22,250",-,Apartment,1,99 yrs lease commencing from 2020,19,Rest of Central Region,06 to 10
PARC OLYMPIA,"860,000",796.54,"1,080",Aug-22,FLORA DRIVE,Resale,Strata,74,"11,622",-,Condominium,1,99 yrs lease commencing from 2012,17,Outside Central Region,06 to 10
THE GARDEN RESIDENCES,"1,150,000",613.55,"1,874",Aug-22,SERANGOON NORTH VIEW,Resale,Strata,57,"20,175",-,Apartment,1,99 yrs lease commencing from 2017,19,Outside Central Region,06 to 10
GRANDEUR 8,"1,630,000","1,259.39","1,294",Aug-22,ANG MO KIO CENTRAL 3,Resale,Strata,117,"13,932",-,Condominium,1,99 yrs lease commencing from 2002,20,Outside Central Region,11 to 15
COCO PALMS,"1,040,000",753.48,"1,380",Aug-22,PASIR RIS GROVE,Resale,Strata,70,"14,857",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,06 to 10
CENTRAL VIEW,"1,350,000","1,291.68","1,045",Aug-22,HOUGANG STREET 11,Resale,Strata,120,"11,250",-,Condominium,1,99 yrs lease commencing from 1998,19,Outside Central Region,11 to 15
WATERTOWN,"833,000",570.49,"1,460",Aug-22,PUNGGOL CENTRAL,Resale,Strata,53,"15,717",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
WATERFRONT GOLD,"1,780,000","1,291.68","1,378",Aug-22,BEDOK RESERVOIR ROAD,Resale,Strata,120,"14,833",-,Condominium,1,99 yrs lease commencing from 2009,16,Outside Central Region,01 to 05
AQUARIUS BY THE PARK,"995,000",893.41,"1,114",Aug-22,BEDOK RESERVOIR VIEW,Resale,Strata,83,"11,988",-,Condominium,1,99 yrs lease commencing from 1996,16,Outside Central Region,06 to 10
PINE GROVE,"2,005,000","1,926.76","1,041",Aug-22,PINE GROVE,Resale,Strata,179,"11,201",-,Condominium,1,99 yrs lease commencing from 1984,21,Rest of Central Region,01 to 05
ENG KONG GREEN,"1,450,000","1,044.11","1,389",Aug-22,ENG KONG CRESCENT,Resale,Strata,97,"14,948",-,Condominium,1,Freehold,21,Rest of Central Region,01 to 05
HEDGES PARK CONDOMINIUM,"1,165,000","1,076.4","1,082",Aug-22,FLORA DRIVE,Resale,Strata,100,"11,650",-,Condominium,1,99 yrs lease commencing from 2010,17,Outside Central Region,06 to 10
ECO,"875,000",688.9,"1,270",Aug-22,BEDOK SOUTH AVENUE 3,Resale,Strata,64,"13,672",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,01 to 05
EAST MEADOWS,"965,000",861.12,"1,121",Aug-22,TANAH MERAH KECHIL ROAD,Resale,Strata,80,"12,063",-,Condominium,1,99 yrs lease commencing from 1998,16,Outside Central Region,06 to 10
SKY VUE,"1,410,000",796.54,"1,770",Aug-22,BISHAN STREET 15,Resale,Strata,74,"19,054",-,Condominium,1,99 yrs lease commencing from 2013,20,Rest of Central Region,06 to 10
MINT RESIDENCES @ JANSEN,"2,050,000","1,506.96","1,360",Aug-22,JANSEN ROAD,Resale,Strata,140,"14,643",-,Apartment,1,999 yrs lease commencing from 1878,19,Outside Central Region,01 to 05
THE GAZANIA,"1,585,000",678.13,"2,337",Aug-22,HOW SUN DRIVE,New Sale,Strata,63,"25,159",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
THE GAZANIA,"1,521,000",699.66,"2,174",Aug-22,HOW SUN DRIVE,New Sale,Strata,65,"23,400",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
THE MINTON,"1,300,000",979.52,"1,327",Aug-22,HOUGANG STREET 11,Resale,Strata,91,"14,286",-,Condominium,1,99 yrs lease commencing from 2007,19,Outside Central Region,11 to 15
THOMSON GRAND,"1,950,000","1,356.26","1,438",Aug-22,SIN MING WALK,Resale,Strata,126,"15,476",-,Condominium,1,99 yrs lease commencing from 2010,20,Rest of Central Region,01 to 05
PARC BLEU,"680,000",462.85,"1,469",Aug-22,JOO CHIAT PLACE,Resale,Strata,43,"15,814",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
SKY VUE,"929,000",495.14,"1,876",Aug-22,BISHAN STREET 15,Resale,Strata,46,"20,196",-,Condominium,1,99 yrs lease commencing from 2013,20,Rest of Central Region,26 to 30
FORETT AT BUKIT TIMAH,"1,685,000",721.19,"2,336",Aug-22,TOH TUCK ROAD,New Sale,Strata,67,"25,149",-,Apartment,1,Freehold,21,Rest of Central Region,01 to 05
RIVERFRONT RESIDENCES,"745,000",462.85,"1,610",Aug-22,HOUGANG AVENUE 7,Sub Sale,Strata,43,"17,326",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
THE TROPICA,"910,000",990.29,919,Aug-22,TAMPINES AVENUE 1,Resale,Strata,92,"9,891",-,Condominium,1,99 yrs lease commencing from 1996,18,Outside Central Region,01 to 05
WATERTOWN,"868,000",602.78,"1,440",Aug-22,PUNGGOL CENTRAL,Resale,Strata,56,"15,500",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
THE SCALA,"1,430,000",990.29,"1,444",Aug-22,SERANGOON AVENUE 3,Resale,Strata,92,"15,543",-,Apartment,1,99 yrs lease commencing from 2010,19,Outside Central Region,01 to 05
THOMSON GRAND,"2,300,000","1,367.03","1,682",Aug-22,SIN MING WALK,Resale,Strata,127,"18,110",-,Condominium,1,99 yrs lease commencing from 2010,20,Rest of Central Region,11 to 15
THE CAPE,"1,138,000",570.49,"1,995",Aug-22,AMBER ROAD,Resale,Strata,53,"21,472",-,Apartment,1,Freehold,15,Rest of Central Region,06 to 10
THE SANTORINI,"1,438,000","1,119.46","1,285",Aug-22,TAMPINES STREET 86,Resale,Strata,104,"13,827",-,Condominium,1,99 yrs lease commencing from 2013,18,Outside Central Region,11 to 15
THE COURTYARD,"1,550,000","1,227.1","1,263",Aug-22,LIM AH PIN ROAD,Resale,Strata,114,"13,596",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
BAYSHORE PARK,"1,190,000",936.47,"1,271",Aug-22,BAYSHORE ROAD,Resale,Strata,87,"13,678",-,Condominium,1,99 yrs lease commencing from 1982,16,Outside Central Region,11 to 15
EDELWEISS PARK CONDOMINIUM,"960,000",947.23,"1,013",Aug-22,FLORA ROAD,Resale,Strata,88,"10,909",-,Condominium,1,Freehold,17,Outside Central Region,06 to 10
SKY HABITAT,"2,450,000","1,517.72","1,614",Aug-22,BISHAN STREET 15,Resale,Strata,141,"17,376",-,Condominium,1,99 yrs lease commencing from 2011,20,Rest of Central Region,06 to 10
AQUARIUS BY THE PARK,"1,480,000","1,323.97","1,118",Aug-22,BEDOK RESERVOIR VIEW,Resale,Strata,123,"12,033",-,Condominium,1,99 yrs lease commencing from 1996,16,Outside Central Region,06 to 10
DAHLIA PARK CONDOMINIUM,"980,000","1,065.64",920,Aug-22,FLORA DRIVE,Resale,Strata,99,"9,899",-,Condominium,1,Freehold,17,Outside Central Region,01 to 05
THE GARDENS AT BISHAN,"2,333,888","1,829.88","1,275",Aug-22,SIN MING WALK,Resale,Strata,170,"13,729",-,Condominium,1,99 yrs lease commencing from 1997,20,Rest of Central Region,01 to 05
THE MINTON,"1,340,000",979.52,"1,368",Aug-22,HOUGANG STREET 11,Resale,Strata,91,"14,725",-,Condominium,1,99 yrs lease commencing from 2007,19,Outside Central Region,11 to 15
THE LINE @ TANJONG RHU,"2,468,000","1,065.64","2,316",Aug-22,TANJONG RHU ROAD,Resale,Strata,99,"24,929",-,Condominium,1,Freehold,15,Rest of Central Region,06 to 10
COSTA RHU,"2,850,000","2,055.92","1,386",Aug-22,RHU CROSS,Resale,Strata,191,"14,921",-,Condominium,1,99 yrs lease commencing from 1994,15,Rest of Central Region,01 to 05
PALM VISTA,"2,280,000","1,926.76","1,183",Aug-22,LORONG G TELOK KURAU,Resale,Strata,179,"12,737",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
LIV @ MB,"3,275,000","1,302.44","2,515",Aug-22,ARTHUR ROAD,New Sale,Strata,121,"27,066",-,Condominium,1,99 yrs lease commencing from 2021,15,Rest of Central Region,06 to 10
THE GAZANIA,"2,342,000","1,054.87","2,220",Aug-22,HOW SUN DRIVE,New Sale,Strata,98,"23,898",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
THE GAZANIA,"2,135,000",990.29,"2,156",Aug-22,HOW SUN DRIVE,New Sale,Strata,92,"23,207",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
THE GAZANIA,"1,375,000",624.31,"2,202",Aug-22,HOW SUN DRIVE,New Sale,Strata,58,"23,707",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
MELVILLE PARK,"1,100,000","1,345.5",818,Aug-22,SIMEI STREET 1,Resale,Strata,125,"8,800",-,Condominium,1,99 yrs lease commencing from 1992,18,Outside Central Region,06 to 10
SKY VUE,"1,290,000",678.13,"1,902",Aug-22,BISHAN STREET 15,Resale,Strata,63,"20,476",-,Condominium,1,99 yrs lease commencing from 2013,20,Rest of Central Region,11 to 15
PALM ISLES,"1,010,000",990.29,"1,020",Aug-22,FLORA DRIVE,Resale,Strata,92,"10,978",-,Condominium,1,99 yrs lease commencing from 2011,17,Outside Central Region,01 to 05
THE LILIUM,"1,598,800",699.66,"2,285",Aug-22,HOW SUN ROAD,New Sale,Strata,65,"24,597",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
BOATHOUSE RESIDENCES,"1,120,000",914.94,"1,224",Aug-22,UPPER SERANGOON VIEW,Resale,Strata,85,"13,176",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
THE BAYSHORE,"1,570,000","1,227.1","1,279",Aug-22,BAYSHORE ROAD,Resale,Strata,114,"13,772",-,Condominium,1,99 yrs lease commencing from 1993,16,Outside Central Region,16 to 20
FORETT AT BUKIT TIMAH,"1,621,000",688.9,"2,353",Aug-22,TOH TUCK ROAD,New Sale,Strata,64,"25,328",-,Apartment,1,Freehold,21,Rest of Central Region,06 to 10
PALM OASIS,"1,550,000","1,420.85","1,091",Aug-22,LORONG H TELOK KURAU,Resale,Strata,132,"11,742",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
MANDARIN GARDENS,"2,000,000","1,571.54","1,273",Aug-22,SIGLAP ROAD,Resale,Strata,146,"13,699",-,Condominium,1,99 yrs lease commencing from 1982,15,Outside Central Region,11 to 15
